,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Skin_Friction_Coefficient:0,Skin_Friction_Coefficient:1,Skin_Friction_Coefficient:2,Temperature,Y_Plus,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
114,0.1037,24014.0,0,1.7017e-05,0.74152,25.777,-0.014514,0,8323.9,-437630.0,0,0,0,270.27,0,,0.011231,-0.0092885,0,0,11992.494939499065,11992.494939499065,3139.6134133011233,311839.8947786247,0.9999327151715459
115,0.10304,23882.0,0,1.6983e-05,0.75106,25.909,-0.014069,0,8249.7,-446470.0,0,0,0,269.58,0,,0.01133,-0.0091899,0,0,11992.554889099576,11992.554889099576,3139.615529242111,311840.9749310251,0.9999324320794978
116,0.10237,23747.0,0,1.6948e-05,0.76071,26.037,-0.013609,0,8174.5,-455420.0,0,0,0,268.87,0,,0.011428,-0.0090914,0,0,11992.668737020083,11992.668737020083,3139.5938720247523,311835.3238221532,0.9999321385848531
117,0.10168,23611.0,0,1.6912e-05,0.77048,26.16,-0.013135,0,8098.4,-464480.0,0,0,0,268.16,0,,0.011527,-0.0089929,0,0,11993.227436676212,11993.227436676212,3139.6231063623122,311848.24456720345,0.9999318600051949
118,0.10099,23473.0,0,1.6875e-05,0.78035,26.28,-0.012648,0,8021.4,-473650.0,0,0,0,267.42,0,,0.011625,-0.0088944,0,0,11993.71145994379,11993.71145994379,3139.5879941884004,311841.3068609146,0.9999315581015561
119,0.10029,23332.0,0,1.6838e-05,0.79036,26.395,-0.012145,0,7943.3,-482940.0,0,0,0,266.68,0,,0.011724,-0.0087959,0,0,11993.518774825652,11993.518774825652,3139.613417288624,311847.50223117927,0.999931273693271
120,0.099578,23189.0,0,1.68e-05,0.80048,26.505,-0.01163,0,7864.4,-492330.0,0,0,0,265.92,0,,0.011822,-0.0086973,0,0,11993.652732769193,11993.652732769193,3139.6115813836345,311847.946626109,0.9999309788613892
121,0.098854,23043.0,0,1.6761e-05,0.81074,26.611,-0.011101,0,7784.4,-501850.0,0,0,0,265.14,0,,0.011921,-0.0085988,0,0,11994.072600958903,11994.072600958903,3139.594706939266,311846.0034282116,0.9999306766680738
122,0.09812,22895.0,0,1.6721e-05,0.82113,26.711,-0.010557,0,7703.5,-511480.0,0,0,0,264.35,0,,0.012019,-0.0085003,0,0,11994.015507647133,11994.015507647133,3139.595580140895,311845.8412624737,0.9999303787965795
123,0.097374,22744.0,0,1.668e-05,0.83166,26.807,-0.0099944,0,7621.6,-521240.0,0,0,0,263.54,0,,0.012118,-0.0084018,0,0,11994.49136046226,11994.49136046226,3139.58000758564,311844.7044130777,0.9999300737074424
124,0.096615,22591.0,0,1.6639e-05,0.84234,26.898,-0.0094114,0,7538.6,-531120.0,0,0,0,262.72,0,,0.012216,-0.0083033,0,0,11994.938997331727,11994.938997331727,3139.5926799927743,311851.8312637978,0.9999297758651077
125,0.095845,22435.0,0,1.6597e-05,0.85316,26.983,-0.0088103,0,7454.6,-541110.0,0,0,0,261.88,0,,0.012315,-0.0082048,0,0,11995.15288623935,11995.15288623935,3139.591684287178,311853.12134341145,0.9999294719724349
126,0.095062,22276.0,0,1.6553e-05,0.86415,27.063,-0.0081881,0,7369.4,-551260.0,0,0,0,261.02,0,,0.012413,-0.0081062,0,0,11995.469085453506,11995.469085453506,3139.586419021879,311853.8904693896,0.9999291645482647
127,0.094266,22114.0,0,1.6509e-05,0.87531,27.137,-0.0075465,0,7283.2,-561520.0,0,0,0,260.14,0,,0.012512,-0.0080077,0,0,11995.87058386285,11995.87058386285,3139.570430866787,311852.0762073147,0.9999288523608717
128,0.093456,21949.0,0,1.6463e-05,0.88665,27.205,-0.0068821,0,7195.7,-571940.0,0,0,0,259.24,0,,0.012611,-0.0079092,0,0,11996.035829628863,11996.035829628863,3139.5576127661293,311849.4581343968,0.9999285390516146
129,0.092632,21781.0,0,1.6417e-05,0.89818,27.268,-0.0061957,0,7107.0,-582500.0,0,0,0,258.33,0,,0.012709,-0.0078107,0,0,11996.389112363082,11996.389112363082,3139.5860905829563,311860.62561248534,0.9999282375399796
130,0.091794,21610.0,0,1.6369e-05,0.9099,27.324,-0.0054882,0,7017.1,-593200.0,0,0,0,257.39,0,,0.012808,-0.0077122,0,0,11996.592987811575,11996.592987811575,3139.577569963255,311859.5836107944,0.9999279225301144
131,0.09094,21435.0,0,1.632e-05,0.92185,27.374,-0.0047555,0,6925.8,-604070.0,0,0,0,256.43,0,,0.012906,-0.0076136,0,0,11996.837139077987,11996.837139077987,3139.5828961249067,311862.9949023171,0.9999276100664541
132,0.09007,21256.0,0,1.627e-05,0.93401,27.417,-0.0039981,0,6833.3,-615080.0,0,0,0,255.44,0,,0.013005,-0.0075151,0,0,11997.347500550082,11997.347500550082,3139.555346044465,311858.52007618593,0.9999272859447893
133,0.089184,21074.0,0,1.6218e-05,0.94641,27.453,-0.0032102,0,6739.3,-626270.0,0,0,0,254.43,0,,0.013103,-0.0074166,0,0,11997.436598004879,11997.436598004879,3139.5509978679,311857.8772987253,0.9999269675141889
134,0.08828,20887.0,0,1.6165e-05,0.95907,27.482,-0.0023905,0,6643.9,-637630.0,0,0,0,253.4,0,,0.013202,-0.0073181,0,0,11997.642243971046,11997.642243971046,3139.5685913931393,311864.6828369096,0.999926654915648
135,0.087358,20697.0,0,1.6111e-05,0.97199,27.504,-0.0015343,0,6546.9,-649180.0,0,0,0,252.33,0,,0.0133,-0.0072196,0,0,11998.231074134745,11998.231074134745,3139.538056507374,311859.89499836595,0.9999263252754413
136,0.086416,20502.0,0,1.6054e-05,0.98521,27.517,-0.00064037,0,6448.3,-660920.0,0,0,0,251.24,0,,0.013399,-0.007121,0,0,11998.122813651878,11998.122813651878,3139.5449722406865,311861.165805047,0.9999260063694598
137,0.085455,20303.0,0,1.5997e-05,0.99873,27.523,0.00029577,0,6348.1,-672850.0,0,0,0,250.12,0,,0.013497,-0.0070225,0,0,11998.518625215407,11998.518625215407,3139.5519465546718,311866.19763217994,0.9999256865333551
138,0.084471,20098.0,0,1.5937e-05,1.0126,27.52,0.0012785,0,6245.9,-685020.0,0,0,0,248.96,0,,0.013596,-0.006924,0,0,11998.72900682791,11998.698661993809,3139.5401678510484,311864.2261875676,0.9999253589049802
139,0.083466,19888.0,0,1.5875e-05,1.0268,27.508,0.0023135,0,6142.0,-697380.0,0,0,0,247.77,0,,0.013694,-0.0068255,0,0,11998.844977567423,11998.56097985822,3139.5416887048927,311865.5436763945,0.9999250350641151
140,0.082438,19673.0,0,1.5812e-05,1.0414,27.487,0.0034128,0,6036.4,-709960.0,0,0,0,246.54,0,,0.013793,-0.006727,0,0,11999.664648660766,11998.646711483012,3139.5192233191624,311864.8904646343,0.9999247036558759
141,0.081385,19453.0,0,1.5746e-05,1.0564,27.455,0.0045525,0,5928.7,-722780.0,0,0,0,245.28,0,,0.013891,-0.0066284,0,0,11999.536029591969,11997.034631957722,3139.539839149317,311870.1204788539,0.9999243851156976
142,0.080308,19226.0,0,1.5678e-05,1.0718,27.413,0.0057422,0,5819.0,-735830.0,0,0,0,243.97,0,,0.01399,-0.0065299,0,0,11999.79927923855,11994.784962660782,3139.5200946745495,311866.15158838267,0.9999240540524689
143,0.079201,18993.0,0,1.5607e-05,1.0877,27.36,0.0070055,0,5707.0,-749170.0,0,0,0,242.62,0,,0.014088,-0.0064314,0,0,12000.33905861256,11991.465118114233,3139.5242576104115,311871.40862446075,0.9999237304084221
144,0.078067,18754.0,0,1.5534e-05,1.104,27.295,0.0083384,0,5592.9,-762760.0,0,0,0,241.22,0,,0.014187,-0.0063329,0,0,12000.954767417375,11986.587970911414,3139.5066957658755,311870.71141545445,0.9999234012122917
145,0.076901,18507.0,0,1.5458e-05,1.1209,27.217,0.0097498,0,5476.2,-776640.0,0,0,0,239.77,0,,0.014285,-0.0062344,0,0,12001.25380757954,11979.357225330818,3139.5019831699574,311871.51786017336,0.999923076631427
146,0.075705,18253.0,0,1.5379e-05,1.1384,27.125,0.011231,0,5357.2,-790810.0,0,0,0,238.26,0,,0.014384,-0.0061358,0,0,12001.43588578028,11969.590028469904,3139.459905023528,311860.2456213537,0.9999227428854568
147,0.074477,17991.0,0,1.5296e-05,1.1564,27.02,0.012781,0,5235.9,-805250.0,0,0,0,236.71,0,,0.014482,-0.0060373,0,0,12002.1397157042,11957.603140253495,3139.4774494398607,311870.73462595814,0.9999224308251129
148,0.073217,17722.0,0,1.5211e-05,1.1751,26.899,0.014398,0,5112.2,-819970.0,0,0,0,235.09,0,,0.014581,-0.0059388,0,0,12002.593930415327,11942.078311302017,3139.439791802102,311862.80878756905,0.9999221059664174
149,0.071928,17446.0,0,1.5122e-05,1.1944,26.764,0.016067,0,4986.5,-834930.0,0,0,0,233.42,0,,0.014679,-0.0058403,0,0,12003.85796493667,11923.715903153427,3139.4231691875334,311867.20514867693,0.9999217938476207
150,0.070607,17162.0,0,1.503e-05,1.2143,26.611,0.01778,0,4858.7,-850150.0,0,0,0,231.69,0,,0.014778,-0.0057418,0,0,12004.368849179373,11900.542199054695,3139.401303117577,311864.4372029307,0.9999214874035918
151,0.069261,16871.0,0,1.4935e-05,1.2348,26.442,0.019517,0,4729.5,-865540.0,0,0,0,229.91,0,,0.014876,-0.0056432,0,0,12005.203273564837,11873.208202314067,3139.388895158674,311866.90807043767,0.999921193957139
152,0.067892,16575.0,0,1.4836e-05,1.2559,26.256,0.021273,0,4598.9,-881080.0,0,0,0,228.07,0,,0.014975,-0.0055447,0,0,12005.672665362239,11840.61940906724,3139.352867289983,311859.5830541484,0.9999209048444598
153,0.066503,16273.0,0,1.4735e-05,1.2775,26.054,0.023048,0,4467.6,-896710.0,0,0,0,226.19,0,,0.015074,-0.0054462,0,0,12006.745280248324,11803.514931045012,3139.351511216465,311867.1366025686,0.9999206402288915
154,0.065098,15966.0,0,1.463e-05,1.2997,25.835,0.024842,0,4335.8,-912400.0,0,0,0,224.26,0,,0.015172,-0.0053477,0,0,12007.500979682642,11760.453778224017,3139.3374929789875,311868.5389511153,0.999920387587437
155,0.063677,15655.0,0,1.4523e-05,1.3224,25.599,0.026647,0,4203.9,-928110.0,0,0,0,222.28,0,,0.015271,-0.0052492,0,0,12009.105240644752,11712.436685083763,3139.2943138052333,311867.4885397066,0.9999201441312806
156,0.062246,15341.0,0,1.4413e-05,1.3456,25.347,0.028441,0,4072.0,-943810.0,0,0,0,220.26,0,,0.015369,-0.0051506,0,0,12010.208073531687,11657.860175870845,3139.272410278486,311869.09952618275,0.999919926090771
157,0.060805,15023.0,0,1.43e-05,1.3693,25.078,0.030196,0,3940.5,-959460.0,0,0,0,218.2,0,,0.015468,-0.0050521,0,0,12011.011914314318,11596.672092514165,3139.2541696535,311869.5906144627,0.9999197301219994
158,0.059357,14702.0,0,1.4185e-05,1.3935,24.793,0.03189,0,3809.7,-975040.0,0,0,0,216.1,0,,0.015566,-0.0049536,0,0,12012.127984958062,11529.239291816923,3139.2272431372585,311869.7915146614,0.9999195542714604
159,0.057906,14380.0,0,1.4067e-05,1.4182,24.494,0.033493,0,3679.7,-990510.0,0,0,0,213.96,0,,0.015665,-0.0048551,0,0,12014.104875808689,11455.886484634431,3139.193558076813,311874.3487071073,0.9999194004470797
160,0.056453,14055.0,0,1.3947e-05,1.4434,24.179,0.03492,0,3551.0,-1005800.0,0,0,0,211.78,0,,0.015763,-0.0047566,0,0,12016.061538002008,11375.60269720272,3139.121739718303,311867.3127083343,0.9999192615265513
161,0.055004,13731.0,0,1.3824e-05,1.4689,23.851,0.036101,0,3423.8,-1021000.0,0,0,0,209.58,0,,0.015862,-0.004658,0,0,12017.68615829875,11288.684558466122,3139.100818075464,311873.08245652396,0.9999191638341053
162,0.05357,13408.0,0,1.37e-05,1.4947,23.511,0.036927,0,3299.3,-1035800.0,0,0,0,207.36,0,,0.01596,-0.0045595,0,0,12018.755349003552,11194.963930262706,3139.032157172641,311860.4102103266,0.9999190812008377
163,0.052159,13089.0,0,1.3576e-05,1.5206,23.164,0.037434,0,3178.1,-1050200.0,0,0,0,205.15,0,,0.016059,-0.004461,0,0,12020.646996475869,11096.580995702368,3139.0096774932886,311867.6890953722,0.9999190401273305
164,0.050781,12776.0,0,1.3452e-05,1.5465,22.812,0.037607,0,3061.0,-1064200.0,0,0,0,202.95,0,,0.016157,-0.0043625,0,0,12022.959369996875,10993.76134204714,3138.951958327874,311867.51157017,0.999919017911067
165,0.049444,12472.0,0,1.3329e-05,1.5721,22.458,0.037469,0,2948.5,-1077600.0,0,0,0,200.78,0,,0.016256,-0.004264,0,0,12024.755368639264,10887.204305848734,3138.89866952744,311864.83362163894,0.999919024525048
166,0.04815,12176.0,0,1.3208e-05,1.5973,22.104,0.03692,0,2840.9,-1090400.0,0,0,0,198.65,0,,0.016354,-0.0041654,0,0,12026.953670495088,10778.60857219558,3138.8532631486696,311867.4991458147,0.9999190593679731
167,0.046911,11891.0,0,1.309e-05,1.6221,21.754,0.035745,0,2738.9,-1102500.0,0,0,0,196.58,0,,0.016453,-0.0040669,0,0,12028.143496139062,10667.153734314303,3138.824154627763,311867.58081460936,0.9999191223261334
168,0.045725,11618.0,0,1.2975e-05,1.6462,21.41,0.034465,0,2642.4,-1114000.0,0,0,0,194.57,0,,0.016551,-0.0039684,0,0,12030.692921036107,10556.78456807868,3138.793745704131,311877.3420280019,0.9999192063451923
169,0.044607,11359.0,0,1.2864e-05,1.6694,21.076,0.033228,0,2552.2,-1124700.0,0,0,0,192.64,0,,0.01665,-0.0038699,0,0,12031.497620438586,10446.236265141264,3138.746506668152,311869.12915582786,0.999919303777245
170,0.043555,11115.0,0,1.2757e-05,1.6917,20.754,0.031852,0,2468.3,-1134700.0,0,0,0,190.81,0,,0.016748,-0.0037714,0,0,12031.911586850332,10337.23366919196,3138.7520309342276,311873.8523622567,0.9999194293304295
171,0.042574,10887.0,0,1.2656e-05,1.713,20.447,0.030291,0,2390.7,-1144000.0,0,0,0,189.07,0,,0.016847,-0.0036728,0,0,12032.557667581657,10231.276534547009,3138.716528621474,311867.98557267187,0.9999195551720529
172,0.041666,10675.0,0,1.2562e-05,1.7329,20.157,0.028582,0,2319.6,-1152400.0,0,0,0,187.44,0,,0.016945,-0.0035743,0,0,12033.329512938937,10130.744223164884,3138.6828558777447,311863.59878909274,0.9999196883852229
173,0.040825,10478.0,0,1.2473e-05,1.7517,19.884,0.026792,0,2254.3,-1160200.0,0,0,0,185.92,0,,0.017044,-0.0034758,0,0,12034.195084856767,10034.502210806486,3138.6998239826116,311875.09877408703,0.9999198390658326
174,0.040061,10298.0,0,1.239e-05,1.7691,19.631,0.024961,0,2195.4,-1167200.0,0,0,0,184.52,0,,0.017142,-0.0033773,0,0,12033.576888362619,9943.14814162934,3138.705790355655,311872.3112903567,0.999919986600288
175,0.039362,10134.0,0,1.2315e-05,1.7852,19.396,0.023126,0,2142.0,-1173600.0,0,0,0,183.22,0,,0.017241,-0.0032788,0,0,12033.827015826675,9858.436297738996,3138.669687892968,311863.3320335323,0.9999201221139444
176,0.038731,9984.7,0,1.2245e-05,1.8,19.181,0.021279,0,2094.1,-1179300.0,0,0,0,182.05,0,,0.017339,-0.0031802,0,0,12032.478940744153,9778.600704155157,3138.727382621705,311870.65897136484,0.999920276293172
177,0.038176,9853.6,0,1.2183e-05,1.8132,18.99,0.019155,0,2052.2,-1184300.0,0,0,0,181.0,0,,0.017438,-0.0030817,0,0,12032.713612487998,9708.0621959413,3138.7173667746792,311869.3918533326,0.9999204044606202
178,0.037681,9736.4,0,1.2127e-05,1.8251,18.818,0.017811,0,2015.1,-1188700.0,0,0,0,180.06,0,,0.017537,-0.0029832,0,0,12033.116012544237,9644.239401487288,3138.723130783749,311874.10103195836,0.9999205282776018
179,0.037219,9626.3,0,1.2075e-05,1.8362,18.654,0.014216,0,1980.6,-1192800.0,0,0,0,179.18,0,,0.017635,-0.0028847,0,0,12029.236827774354,9581.010303458319,3138.759260110727,311856.21065061964,0.9999206567748861
180,0.036862,9540.6,0,1.2036e-05,1.8444,18.524,0.012283,0,1954.5,-1195900.0,0,0,0,178.52,0,,0.017734,-0.0027862,0,0,12022.337635302742,9530.95077944995,3138.8630785174287,311836.2397552984,0.9999207763658081
181,0.03657,9473.3,0,1.2003e-05,1.8521,18.424,0.011171,0,1932.8,-1198500.0,0,0,0,177.96,0,,0.017832,-0.0026876,0,0,12028.535276210005,9493.866072203538,3138.9130514734593,311897.1550509353,0.9999208694817903
182,0.036304,9408.9,0,1.1978e-05,1.8574,18.321,0.010187,0,1914.4,-1200700.0,0,0,0,177.54,0,,0.017931,-0.0025891,0,0,12012.170212483494,9452.01175105839,3139.2977927294946,311891.2717173954,0.9999210327996537
183,0.036265,9397.3,0,1.1976e-05,1.8576,18.301,0.0078948,0,1911.8,-1201000.0,0,0,0,177.5,0,,0.018029,-0.0024906,0,0,11999.120614449557,9440.651542739452,3139.4672037356227,311845.2446118578,0.9999210836738357
184,0.036225,9385.8,0,1.1973e-05,1.8578,18.281,0.0056028,0,1909.3,-1201300.0,0,0,0,177.46,0,,0.018128,-0.0023921,0,0,11987.637237972858,9430.52575954686,3139.6215554171094,311806.2420025349,0.999921130525453
185,0.036221,9383.9,0,1.1973e-05,1.8576,18.277,0.0025604,0,1909.1,-1201300.0,0,0,0,177.46,0,,0.018226,-0.0022936,0,0,11982.666598587386,9427.705874867223,3139.6526679249946,311778.62813210033,0.9999211387868981
186,0.036237,9387.1,0,1.1974e-05,1.8572,18.282,-0.0008745,0,1910.1,-1201200.0,0,0,0,177.48,0,,0.018325,-0.002195,0,0,11981.254814793314,9428.775537408452,3139.6142845276295,311756.62065126875,0.9999211256684634
187,0.036259,9391.9,0,1.1977e-05,1.8566,18.289,-0.0045316,0,1911.7,-1201000.0,0,0,0,177.52,0,,0.018423,-0.0020965,0,0,11979.759444685411,9430.868389209316,3139.599859402114,311741.17693367705,0.9999211159913843
188,0.036326,9407.3,0,1.1985e-05,1.8547,18.312,-0.0096588,0,1916.8,-1200400.0,0,0,0,177.67,0,,0.018522,-0.001998,0,0,11977.083991015203,9439.109150075044,3139.6865638286286,311747.28515980596,0.9999211171767431
189,0.036481,9444.1,0,1.2005e-05,1.8506,18.366,-0.012141,0,1928.5,-1199000.0,0,0,0,177.99,0,,0.01862,-0.0018995,0,0,11974.45052001611,9459.33224553831,3139.7497600501997,311746.65114737797,0.9999210877845809
190,0.036729,9502.9,0,1.2035e-05,1.8441,18.452,-0.011005,0,1947.1,-1196800.0,0,0,0,178.5,0,,0.018719,-0.001801,0,0,11969.223293081532,9490.469051563618,3139.873230526765,311744.7894489931,0.9999210481675549
191,0.037032,9573.4,0,1.2071e-05,1.8362,18.555,-0.010087,0,1969.8,-1194100.0,0,0,0,179.1,0,,0.018817,-0.0017024,0,0,11961.579470205024,9527.12277515895,3139.918983035327,311701.61326614686,0.999920976951729
192,0.037303,9636.5,0,1.2106e-05,1.8286,18.645,-0.0086187,0,1990.8,-1191600.0,0,0,0,179.69,0,,0.018916,-0.0016039,0,0,11950.616539154918,9559.315821410715,3140.188174569562,311700.67251240887,0.999920968532164
193,0.037375,9655.7,0,1.211e-05,1.8279,18.678,-0.0068878,0,1995.4,-1191000.0,0,0,0,179.76,0,,0.019014,-0.0015054,0,0,11966.3195008706,9575.64434205843,3139.9075779658356,311733.4789840969,0.9999208844560731
194,0.037448,9675.0,0,1.2114e-05,1.8273,18.712,-0.0051569,0,2000.1,-1190500.0,0,0,0,179.83,0,,0.019113,-0.0014069,0,0,11983.504316945733,9592.629097103485,3139.6135524913425,311773.123649328,0.9999207967373382
195,0.037478,9684.0,0,1.2117e-05,1.827,18.726,-0.0038665,0,2002.3,-1190200.0,0,0,0,179.89,0,,0.019211,-0.0013084,0,0,11989.301151166721,9598.88644095126,3139.6338180739067,311822.28539927525,0.9999207941414726
196,0.037476,9685.0,0,1.212e-05,1.8268,18.726,-0.0029285,0,2002.6,-1190200.0,0,0,0,179.93,0,,0.01931,-0.0012099,0,0,11989.155219094762,9599.847513248134,3139.820438139534,311877.1868532122,0.999920838574606
197,0.037472,9685.7,0,1.2122e-05,1.8267,18.725,-0.0019187,0,2002.9,-1190100.0,0,0,0,179.97,0,,0.019408,-0.0011113,0,0,11989.009097825712,9600.26942486128,3140.007013497036,311932.0831378362,0.9999208829799588
198,0.037433,9676.5,0,1.2117e-05,1.8278,18.712,0.0013897,0,1999.8,-1190500.0,0,0,0,179.88,0,,0.019507,-0.0010128,0,0,11990.497019390026,9595.530824259184,3139.9470863987576,311925.16052305634,0.9999208789703503
199,0.037395,9667.3,0,1.2111e-05,1.8289,18.7,0.004698,0,1996.8,-1190900.0,0,0,0,179.79,0,,0.019605,-0.00091429,0,0,11993.496482621671,9591.996807594405,3139.8727385941575,311925.1420551237,0.9999208711645361
200,0.03732,9649.7,0,1.2102e-05,1.831,18.675,0.0092412,0,1991.0,-1191600.0,0,0,0,179.62,0,,0.019704,-0.00081577,0,0,11997.098287501014,9583.53697487747,3139.7533125113287,311916.0660617659,0.9999208621413259
201,0.03718,9616.2,0,1.2084e-05,1.8347,18.626,0.012985,0,1980.2,-1192800.0,0,0,0,179.33,0,,0.019802,-0.00071725,0,0,11997.286458163697,9563.681710702816,3139.689098256308,311898.1960062041,0.9999208842961894
202,0.036931,9556.8,0,1.2055e-05,1.8409,18.539,0.015313,0,1961.5,-1195100.0,0,0,0,178.83,0,,0.019901,-0.00061873,0,0,11999.716197563412,9532.020565778048,3139.604806041061,311890.95037464076,0.9999209306335674
203,0.036626,9484.5,0,1.2019e-05,1.8486,18.432,0.01715,0,1938.7,-1197800.0,0,0,0,178.22,0,,0.02,-0.00052021,0,0,12002.742939932428,9492.572878407169,3139.5254239703527,311889.60683963174,0.9999209952870661
204,0.036272,9400.1,0,1.1976e-05,1.8577,18.306,0.015279,0,1912.3,-1200900.0,0,0,0,177.51,0,,0.020098,-0.00042169,0,0,12004.051583809345,9443.984932691908,3139.448100132832,311876.1221981717,0.9999210771357067
205,0.035883,9307.4,0,1.193e-05,1.8676,18.167,0.011524,0,1883.5,-1204300.0,0,0,0,176.73,0,,0.020197,-0.00032317,0,0,12006.463955960806,9391.70592899201,3139.3773113394413,311872.78931748914,0.9999211740113243
206,0.035525,9221.4,0,1.1888e-05,1.8765,18.035,0.0099522,0,1857.3,-1207500.0,0,0,0,176.03,0,,0.020295,-0.00022465,0,0,12001.710555866808,9339.152298965893,3139.4121927822594,311847.97094532696,0.999921289875199
207,0.035229,9151.1,0,1.1853e-05,1.8841,17.928,0.010344,0,1835.7,-1210000.0,0,0,0,175.45,0,,0.020394,-0.00012613,0,0,12002.831790251896,9298.213448793987,3139.4557847958076,311869.3727344574,0.9999213917441727
208,0.034926,9079.0,0,1.1815e-05,1.8923,17.819,0.010407,0,1813.4,-1212700.0,0,0,0,174.82,0,,0.020492,-2.7614e-05,0,0,12007.855503046185,9256.872193036985,3139.346501523909,311873.8725299915,0.9999214630034757
209,0.03463,9008.2,0,1.178e-05,1.9,17.71,0.010402,0,1792.0,-1215200.0,0,0,0,174.23,0,,0.020591,7.0906e-05,0,0,12008.256180063372,9214.614745377634,3139.3581126396325,311880.3294567892,0.9999215618286137
210,0.034387,8949.8,0,1.175e-05,1.9064,17.619,0.010607,0,1774.3,-1217300.0,0,0,0,173.73,0,,0.020689,0.00016943,0,0,12006.548689091003,9177.867628764545,3139.3188199120173,311855.86991440854,0.9999216340693583
211,0.034152,8893.5,0,1.1722e-05,1.9125,17.532,0.010966,0,1757.5,-1219300.0,0,0,0,173.27,0,,0.020788,0.00026795,0,0,12006.907592749636,9144.315984685227,3139.3883446135137,311879.3920210068,0.9999217295833452
212,0.033921,8838.2,0,1.1693e-05,1.9188,17.446,0.010989,0,1740.8,-1221300.0,0,0,0,172.79,0,,0.020886,0.00036647,0,0,12008.12543887516,9110.257517723838,3139.3403083773683,311874.0175369899,0.999921798667592
