"Density","Eddy_Viscosity","Energy","Entropy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","Pressure","Pressure_Coefficient","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0834,1.8167,3.1688e+05,3861.5,0,1.2549e-05,1.984,599.15,7.6437,0,200.42,60316,-5.6691e+05,0,0,0,187.25,336.34,0,,30.848,22.748,0,0
1.0688,1.801,3.1299e+05,3861.4,0,1.249e-05,1.9963,593.38,7.5299,0,200.31,59150,-5.8357e+05,0,0,0,186.23,337.67,0,,30.921,22.821,0,0
1.0546,1.7856,3.0919e+05,3861.2,0,1.2432e-05,2.0084,587.7,7.4156,0,200.22,58018,-5.9974e+05,0,0,0,185.22,339.02,0,,30.994,22.894,0,0
1.0424,1.7719,3.059e+05,3861.1,0,1.2378e-05,2.0199,582.54,7.2982,0,200.24,57093,-6.1296e+05,0,0,0,184.3,340.53,0,,31.068,22.968,0,0
1.0303,1.7582,3.026e+05,3860.9,0,1.2323e-05,2.0314,577.37,7.1807,0,200.26,56168,-6.2617e+05,0,0,0,183.38,342.03,0,,31.141,23.041,0,0
1.0181,1.7446,2.9931e+05,3860.8,0,1.2269e-05,2.0428,572.21,7.0632,0,200.28,55243,-6.3939e+05,0,0,0,182.47,343.54,0,,31.214,23.114,0,0
1.006,1.7309,2.9601e+05,3860.6,0,1.2214e-05,2.0543,567.04,6.9458,0,200.3,54318,-6.526e+05,0,0,0,181.55,345.05,0,,31.287,23.187,0,0
0.99382,1.7173,2.9272e+05,3860.5,0,1.216e-05,2.0658,561.88,6.8283,0,200.32,53393,-6.6581e+05,0,0,0,180.63,346.56,0,,31.36,23.26,0,0
0.98167,1.7036,2.8943e+05,3860.3,0,1.2106e-05,2.0773,556.72,6.7108,0,200.34,52468,-6.7903e+05,0,0,0,179.71,348.06,0,,31.433,23.333,0,0
0.96952,1.69,2.8613e+05,3860.2,0,1.2051e-05,2.0887,551.55,6.5933,0,200.36,51543,-6.9224e+05,0,0,0,178.79,349.57,0,,31.506,23.406,0,0
0.95737,1.6763,2.8284e+05,3860,0,1.1997e-05,2.1002,546.39,6.4759,0,200.37,50618,-7.0546e+05,0,0,0,177.87,351.08,0,,31.579,23.479,0,0
0.94522,1.6627,2.7954e+05,3859.9,0,1.1942e-05,2.1117,541.22,6.3584,0,200.39,49693,-7.1867e+05,0,0,0,176.95,352.58,0,,31.652,23.552,0,0
0.93403,1.6501,2.7649e+05,3859.7,0,1.189e-05,2.1229,536.37,6.2299,0,200.49,48853,-7.3068e+05,0,0,0,176.07,354.24,0,,31.725,23.625,0,0
0.92408,1.6388,2.7376e+05,3859.4,0,1.184e-05,2.1337,531.92,6.0871,0,200.69,48123,-7.4109e+05,0,0,0,175.24,356.11,0,,31.799,23.698,0,0
0.91414,1.6276,2.7103e+05,3859.1,0,1.1789e-05,2.1445,527.47,5.9442,0,200.88,47394,-7.5151e+05,0,0,0,174.4,357.97,0,,31.872,23.772,0,0
0.90419,1.6164,2.6829e+05,3858.9,0,1.1739e-05,2.1553,523.02,5.8014,0,201.08,46665,-7.6193e+05,0,0,0,173.57,359.84,0,,31.945,23.845,0,0
0.89424,1.6051,2.6556e+05,3858.6,0,1.1689e-05,2.1662,518.57,5.6586,0,201.28,45935,-7.7235e+05,0,0,0,172.74,361.7,0,,32.018,23.918,0,0
0.8843,1.5939,2.6283e+05,3858.3,0,1.1639e-05,2.177,514.12,5.5157,0,201.47,45206,-7.8277e+05,0,0,0,171.9,363.56,0,,32.091,23.991,0,0
0.87435,1.5826,2.601e+05,3858.1,0,1.1588e-05,2.1878,509.67,5.3729,0,201.67,44477,-7.9319e+05,0,0,0,171.07,365.43,0,,32.164,24.064,0,0
0.86441,1.5714,2.5736e+05,3857.8,0,1.1538e-05,2.1986,505.22,5.23,0,201.87,43747,-8.0361e+05,0,0,0,170.24,367.29,0,,32.237,24.137,0,0
0.85446,1.5601,2.5463e+05,3857.5,0,1.1488e-05,2.2095,500.77,5.0872,0,202.07,43018,-8.1403e+05,0,0,0,169.4,369.15,0,,32.31,24.21,0,0
0.84452,1.5489,2.519e+05,3857.3,0,1.1438e-05,2.2203,496.32,4.9443,0,202.26,42289,-8.2445e+05,0,0,0,168.57,371.02,0,,32.383,24.283,0,0
0.83606,1.5398,2.4956e+05,3857,0,1.1392e-05,2.2303,492.45,4.7863,0,202.59,41681,-8.3313e+05,0,0,0,167.82,373.22,0,,32.456,24.356,0,0
0.82839,1.5318,2.4743e+05,3856.6,0,1.1349e-05,2.2399,488.88,4.6204,0,202.99,41136,-8.4091e+05,0,0,0,167.11,375.6,0,,32.53,24.43,0,0
0.82071,1.5238,2.453e+05,3856.3,0,1.1305e-05,2.2494,485.31,4.4545,0,203.39,40592,-8.4868e+05,0,0,0,166.4,377.97,0,,32.603,24.503,0,0
0.81304,1.5158,2.4317e+05,3855.9,0,1.1262e-05,2.259,481.74,4.2886,0,203.79,40048,-8.5646e+05,0,0,0,165.7,380.35,0,,32.676,24.576,0,0
0.80536,1.5078,2.4104e+05,3855.6,0,1.1219e-05,2.2686,478.17,4.1226,0,204.19,39503,-8.6424e+05,0,0,0,164.99,382.73,0,,32.749,24.649,0,0
0.79769,1.4998,2.3891e+05,3855.2,0,1.1175e-05,2.2782,474.6,3.9567,0,204.59,38959,-8.7201e+05,0,0,0,164.28,385.11,0,,32.822,24.722,0,0
0.79001,1.4918,2.3678e+05,3854.9,0,1.1132e-05,2.2878,471.02,3.7908,0,204.99,38415,-8.7979e+05,0,0,0,163.58,387.49,0,,32.895,24.795,0,0
0.78234,1.4838,2.3465e+05,3854.5,0,1.1089e-05,2.2973,467.45,3.6249,0,205.39,37870,-8.8757e+05,0,0,0,162.87,389.86,0,,32.968,24.868,0,0
0.77466,1.4758,2.3252e+05,3854.2,0,1.1045e-05,2.3069,463.88,3.4589,0,205.79,37326,-8.9534e+05,0,0,0,162.16,392.24,0,,33.041,24.941,0,0
0.76699,1.4678,2.3039e+05,3853.8,0,1.1002e-05,2.3165,460.31,3.293,0,206.19,36782,-9.0312e+05,0,0,0,161.46,394.62,0,,33.114,25.014,0,0
0.76172,1.4641,2.2892e+05,3853.5,0,1.097e-05,2.3237,457.81,3.1263,0,206.66,36414,-9.0838e+05,0,0,0,160.94,397.35,0,,33.187,25.087,0,0
0.757,1.4615,2.276e+05,3853.2,0,1.094e-05,2.3303,455.55,2.9593,0,207.15,36085,-9.1307e+05,0,0,0,160.46,400.16,0,,33.26,25.16,0,0
0.75228,1.4589,2.2627e+05,3852.8,0,1.0911e-05,2.3369,453.29,2.7924,0,207.63,35757,-9.1775e+05,0,0,0,159.98,402.97,0,,33.334,25.234,0,0
0.74756,1.4562,2.2495e+05,3852.5,0,1.0881e-05,2.3436,451.03,2.6254,0,208.12,35429,-9.2244e+05,0,0,0,159.5,405.79,0,,33.407,25.307,0,0
0.74284,1.4536,2.2362e+05,3852.1,0,1.0851e-05,2.3502,448.77,2.4585,0,208.6,35101,-9.2713e+05,0,0,0,159.02,408.6,0,,33.48,25.38,0,0
0.73812,1.451,2.223e+05,3851.8,0,1.0822e-05,2.3569,446.51,2.2915,0,209.09,34773,-9.3182e+05,0,0,0,158.55,411.41,0,,33.553,25.453,0,0
0.7334,1.4483,2.2098e+05,3851.4,0,1.0792e-05,2.3635,444.25,2.1246,0,209.58,34445,-9.3651e+05,0,0,0,158.07,414.22,0,,33.626,25.526,0,0
0.72868,1.4457,2.1965e+05,3851.1,0,1.0762e-05,2.3702,441.99,1.9576,0,210.06,34116,-9.412e+05,0,0,0,157.59,417.03,0,,33.699,25.599,0,0
0.72396,1.4431,2.1833e+05,3850.8,0,1.0733e-05,2.3768,439.74,1.7907,0,210.55,33788,-9.4588e+05,0,0,0,157.11,419.84,0,,33.772,25.672,0,0
0.71924,1.4404,2.17e+05,3850.4,0,1.0703e-05,2.3834,437.48,1.6237,0,211.03,33460,-9.5057e+05,0,0,0,156.63,422.65,0,,33.845,25.745,0,0
0.71676,1.4427,2.1615e+05,3850.3,0,1.0688e-05,2.3854,436,1.4845,0,211.75,33294,-9.5294e+05,0,0,0,156.39,426.34,0,,33.918,25.818,0,0
0.71451,1.4455,2.1535e+05,3850.2,0,1.0674e-05,2.387,434.61,1.3482,0,212.49,33145,-9.5508e+05,0,0,0,156.18,430.12,0,,33.992,25.892,0,0
0.71226,1.4483,2.1455e+05,3850.1,0,1.0661e-05,2.3885,433.21,1.2118,0,213.24,32996,-9.5721e+05,0,0,0,155.96,433.89,0,,34.065,25.965,0,0
0.71,1.451,2.1374e+05,3850.1,0,1.0647e-05,2.39,431.82,1.0755,0,213.98,32846,-9.5934e+05,0,0,0,155.75,437.67,0,,34.138,26.038,0,0
0.70775,1.4538,2.1294e+05,3850,0,1.0634e-05,2.3915,430.43,0.93916,0,214.72,32697,-9.6147e+05,0,0,0,155.53,441.45,0,,34.211,26.111,0,0
0.7055,1.4566,2.1214e+05,3849.9,0,1.0621e-05,2.393,429.04,0.80283,0,215.46,32548,-9.636e+05,0,0,0,155.32,445.22,0,,34.284,26.184,0,0
0.70325,1.4594,2.1134e+05,3849.8,0,1.0607e-05,2.3945,427.64,0.66649,0,216.21,32399,-9.6573e+05,0,0,0,155.1,449,0,,34.357,26.257,0,0
0.701,1.4622,2.1053e+05,3849.7,0,1.0594e-05,2.3961,426.25,0.53016,0,216.95,32250,-9.6786e+05,0,0,0,154.89,452.78,0,,34.43,26.33,0,0
0.69875,1.465,2.0973e+05,3849.6,0,1.058e-05,2.3976,424.86,0.39382,0,217.69,32100,-9.6999e+05,0,0,0,154.67,456.55,0,,34.503,26.403,0,0
0.6965,1.4678,2.0893e+05,3849.6,0,1.0567e-05,2.3991,423.46,0.25749,0,218.43,31951,-9.7213e+05,0,0,0,154.46,460.33,0,,34.576,26.476,0,0
0.69862,1.4813,2.0951e+05,3849.7,0,1.058e-05,2.396,424.47,-0.10744,0,218.96,32094,-9.7009e+05,0,0,0,154.67,464.26,0,,34.649,26.549,0,0
0.70106,1.4958,2.102e+05,3849.8,0,1.0595e-05,2.3925,425.67,-0.48979,0,219.47,32259,-9.6773e+05,0,0,0,154.92,468.2,0,,34.722,26.622,0,0
0.70351,1.5102,2.1089e+05,3850,0,1.0611e-05,2.389,426.86,-0.87215,0,219.97,32424,-9.6537e+05,0,0,0,155.16,472.13,0,,34.796,26.696,0,0
0.70596,1.5246,2.1159e+05,3850.1,0,1.0626e-05,2.3855,428.05,-1.2545,0,220.48,32589,-9.6302e+05,0,0,0,155.41,476.07,0,,34.869,26.769,0,0
0.70841,1.539,2.1228e+05,3850.3,0,1.0642e-05,2.382,429.24,-1.6368,0,220.99,32754,-9.6066e+05,0,0,0,155.65,480.01,0,,34.942,26.842,0,0
0.71086,1.5534,2.1297e+05,3850.4,0,1.0657e-05,2.3785,430.44,-2.0192,0,221.5,32919,-9.5831e+05,0,0,0,155.9,483.95,0,,35.015,26.915,0,0
0.7133,1.5678,2.1366e+05,3850.6,0,1.0672e-05,2.3751,431.63,-2.4015,0,222,33084,-9.5595e+05,0,0,0,156.15,487.89,0,,35.088,26.988,0,0
0.71575,1.5822,2.1435e+05,3850.7,0,1.0688e-05,2.3716,432.82,-2.7839,0,222.51,33249,-9.5359e+05,0,0,0,156.39,491.83,0,,35.161,27.061,0,0
0.7182,1.5966,2.1504e+05,3850.9,0,1.0703e-05,2.3681,434.01,-3.1662,0,223.02,33413,-9.5124e+05,0,0,0,156.64,495.76,0,,35.234,27.134,0,0
0.72065,1.611,2.1573e+05,3851,0,1.0718e-05,2.3646,435.21,-3.5486,0,223.53,33578,-9.4888e+05,0,0,0,156.88,499.7,0,,35.307,27.207,0,0
0.72729,1.6381,2.1754e+05,3851.1,0,1.0754e-05,2.3562,438.34,-4.0677,0,224.2,34022,-9.4254e+05,0,0,0,157.46,504.78,0,,35.38,27.28,0,0
0.73448,1.6669,2.1949e+05,3851.1,0,1.0792e-05,2.3471,441.73,-4.6046,0,224.89,34502,-9.3568e+05,0,0,0,158.07,510.02,0,,35.453,27.354,0,0
0.74166,1.6957,2.2144e+05,3851.1,0,1.083e-05,2.338,445.11,-5.1415,0,225.58,34982,-9.2882e+05,0,0,0,158.69,515.25,0,,35.527,27.427,0,0
0.74885,1.7244,2.2339e+05,3851.2,0,1.0868e-05,2.3289,448.5,-5.6784,0,226.27,35462,-9.2197e+05,0,0,0,159.3,520.48,0,,35.6,27.5,0,0
0.75604,1.7532,2.2534e+05,3851.2,0,1.0906e-05,2.3198,451.88,-6.2153,0,226.96,35942,-9.1511e+05,0,0,0,159.92,525.71,0,,35.673,27.573,0,0
0.76323,1.782,2.2729e+05,3851.2,0,1.0945e-05,2.3107,455.27,-6.7522,0,227.65,36423,-9.0825e+05,0,0,0,160.53,530.94,0,,35.746,27.646,0,0
0.77042,1.8108,2.2924e+05,3851.3,0,1.0983e-05,2.3016,458.65,-7.2891,0,228.34,36903,-9.0139e+05,0,0,0,161.15,536.17,0,,35.819,27.719,0,0
0.7776,1.8395,2.312e+05,3851.3,0,1.1021e-05,2.2925,462.04,-7.826,0,229.03,37383,-8.9453e+05,0,0,0,161.77,541.4,0,,35.892,27.792,0,0
0.78479,1.8683,2.3315e+05,3851.3,0,1.1059e-05,2.2834,465.42,-8.3629,0,229.72,37863,-8.8767e+05,0,0,0,162.38,546.64,0,,35.965,27.865,0,0
0.79198,1.8971,2.351e+05,3851.4,0,1.1097e-05,2.2743,468.81,-8.8998,0,230.41,38343,-8.8082e+05,0,0,0,163,551.87,0,,36.038,27.938,0,0
0.80661,1.9495,2.3895e+05,3851.4,0,1.1166e-05,2.258,475.23,-9.6172,0,230.69,39368,-8.6617e+05,0,0,0,164.14,556.89,0,,36.111,28.011,0,0
0.82344,2.0089,2.4336e+05,3851.3,0,1.1245e-05,2.2394,482.55,-10.388,0,230.86,40554,-8.4923e+05,0,0,0,165.43,561.86,0,,36.185,28.084,0,0
0.84027,2.0682,2.4777e+05,3851.3,0,1.1323e-05,2.2209,489.88,-11.159,0,231.02,41740,-8.3228e+05,0,0,0,166.72,566.83,0,,36.258,28.158,0,0
0.8571,2.1276,2.5219e+05,3851.2,0,1.1402e-05,2.2024,497.2,-11.929,0,231.18,42927,-8.1533e+05,0,0,0,168.02,571.8,0,,36.331,28.231,0,0
0.87393,2.187,2.566e+05,3851.2,0,1.148e-05,2.1838,504.52,-12.7,0,231.35,44113,-7.9839e+05,0,0,0,169.31,576.76,0,,36.404,28.304,0,0
0.89076,2.2464,2.6101e+05,3851.2,0,1.1559e-05,2.1653,511.84,-13.471,0,231.51,45299,-7.8144e+05,0,0,0,170.6,581.73,0,,36.477,28.377,0,0
0.9076,2.3058,2.6542e+05,3851.1,0,1.1637e-05,2.1468,519.17,-14.242,0,231.68,46485,-7.6449e+05,0,0,0,171.9,586.7,0,,36.55,28.45,0,0
0.92443,2.3651,2.6984e+05,3851.1,0,1.1715e-05,2.1283,526.49,-15.012,0,231.84,47672,-7.4755e+05,0,0,0,173.19,591.67,0,,36.623,28.523,0,0
0.94126,2.4245,2.7425e+05,3851,0,1.1794e-05,2.1097,533.81,-15.783,0,232,48858,-7.306e+05,0,0,0,174.49,596.63,0,,36.696,28.596,0,0
0.95809,2.4839,2.7866e+05,3851,0,1.1872e-05,2.0912,541.13,-16.554,0,232.17,50044,-7.1366e+05,0,0,0,175.78,601.6,0,,36.769,28.669,0,0
0.98449,2.5767,2.8549e+05,3851.3,0,1.1985e-05,2.0664,551.44,-17.306,0,231.62,52086,-6.8449e+05,0,0,0,177.69,605.05,0,,36.842,28.742,0,0
1.0175,2.6927,2.9399e+05,3851.8,0,1.2121e-05,2.0372,563.82,-18.046,0,230.57,54722,-6.4683e+05,0,0,0,180.03,607.45,0,,36.916,28.816,0,0
1.0506,2.8086,3.0249e+05,3852.3,0,1.2257e-05,2.0081,576.2,-18.785,0,229.53,57358,-6.0917e+05,0,0,0,182.37,609.85,0,,36.989,28.889,0,0
1.0836,2.9246,3.1099e+05,3852.8,0,1.2393e-05,1.9789,588.58,-19.525,0,228.49,59994,-5.7152e+05,0,0,0,184.7,612.24,0,,37.062,28.962,0,0
1.1167,3.0406,3.1949e+05,3853.3,0,1.253e-05,1.9498,600.96,-20.264,0,227.44,62630,-5.3386e+05,0,0,0,187.04,614.64,0,,37.135,29.035,0,0
1.1497,3.1566,3.2799e+05,3853.9,0,1.2666e-05,1.9206,613.34,-21.004,0,226.4,65266,-4.962e+05,0,0,0,189.38,617.04,0,,37.208,29.108,0,0
1.1828,3.2726,3.365e+05,3854.4,0,1.2802e-05,1.8915,625.72,-21.743,0,225.35,67902,-4.5855e+05,0,0,0,191.72,619.44,0,,37.281,29.181,0,0
1.2158,3.3885,3.45e+05,3854.9,0,1.2938e-05,1.8623,638.1,-22.483,0,224.31,70538,-4.2089e+05,0,0,0,194.06,621.84,0,,37.354,29.254,0,0
1.2489,3.5045,3.535e+05,3855.4,0,1.3075e-05,1.8332,650.48,-23.223,0,223.27,73174,-3.8323e+05,0,0,0,196.4,624.23,0,,37.427,29.327,0,0
1.2819,3.6205,3.62e+05,3855.9,0,1.3211e-05,1.804,662.86,-23.962,0,222.22,75810,-3.4558e+05,0,0,0,198.73,626.63,0,,37.5,29.4,0,0
1.3199,3.7582,3.7168e+05,3856.3,0,1.3352e-05,1.7747,675.83,-24.371,0,220.89,79000,-3e+05,0,0,0,201.2,628.14,0,,37.573,29.473,0,0
1.3673,3.9381,3.8367e+05,3856.6,0,1.3502e-05,1.745,689.95,-24.135,0,219.01,83270,-2.39e+05,0,0,0,203.92,627.9,0,,37.646,29.546,0,0
1.4148,4.118,3.9566e+05,3856.9,0,1.3652e-05,1.7154,704.08,-23.899,0,217.12,87541,-1.7799e+05,0,0,0,206.64,627.67,0,,37.72,29.62,0,0
1.4622,4.2979,4.0764e+05,3857.1,0,1.3802e-05,1.6857,718.2,-23.663,0,215.24,91811,-1.1699e+05,0,0,0,209.36,627.43,0,,37.793,29.693,0,0
1.5097,4.4779,4.1963e+05,3857.4,0,1.3952e-05,1.656,732.33,-23.427,0,213.35,96081,-55983,0,0,0,212.07,627.19,0,,37.866,29.766,0,0
1.5571,4.6578,4.3161e+05,3857.6,0,1.4102e-05,1.6264,746.45,-23.191,0,211.47,1.0035e+05,5020.1,0,0,0,214.79,626.96,0,,37.939,29.839,0,0
1.6046,4.8377,4.436e+05,3857.9,0,1.4253e-05,1.5967,760.58,-22.955,0,209.58,1.0462e+05,66025,0,0,0,217.51,626.72,0,,38.012,29.912,0,0
1.652,5.0176,4.5558e+05,3858.1,0,1.4403e-05,1.5671,774.7,-22.719,0,207.69,1.0889e+05,1.2703e+05,0,0,0,220.23,626.49,0,,38.085,29.985,0,0
1.6995,5.1975,4.6757e+05,3858.4,0,1.4553e-05,1.5374,788.82,-22.483,0,205.81,1.1316e+05,1.8803e+05,0,0,0,222.95,626.25,0,,38.158,30.058,0,0
1.7469,5.3775,4.7956e+05,3858.6,0,1.4703e-05,1.5077,802.95,-22.247,0,203.92,1.1743e+05,2.4904e+05,0,0,0,225.66,626.02,0,,38.231,30.131,0,0
1.7942,5.5574,4.9151e+05,3858.8,0,1.4852e-05,1.4784,817.02,-22.002,0,202.04,1.2169e+05,3.0989e+05,0,0,0,228.36,625.78,0,,38.304,30.204,0,0
1.8347,5.7379,5.0181e+05,3857.4,0,1.4928e-05,1.4636,828.26,-21.244,0,200.45,1.2539e+05,3.6273e+05,0,0,0,229.81,625.46,0,,38.378,30.278,0,0
1.8752,5.9184,5.1212e+05,3855.9,0,1.5005e-05,1.4489,839.5,-20.487,0,198.86,1.2909e+05,4.1557e+05,0,0,0,231.25,625.15,0,,38.451,30.351,0,0
1.9157,6.0989,5.2242e+05,3854.5,0,1.5082e-05,1.4342,850.75,-19.73,0,197.27,1.3279e+05,4.6841e+05,0,0,0,232.7,624.83,0,,38.524,30.424,0,0
1.9562,6.2794,5.3273e+05,3853,0,1.5158e-05,1.4194,861.99,-18.972,0,195.67,1.3649e+05,5.2124e+05,0,0,0,234.15,624.51,0,,38.597,30.497,0,0
1.9967,6.4599,5.4303e+05,3851.5,0,1.5235e-05,1.4047,873.23,-18.215,0,194.08,1.4019e+05,5.7408e+05,0,0,0,235.6,624.2,0,,38.67,30.57,0,0
2.0372,6.6404,5.5334e+05,3850.1,0,1.5312e-05,1.39,884.47,-17.457,0,192.49,1.4388e+05,6.2692e+05,0,0,0,237.05,623.88,0,,38.743,30.643,0,0
2.0777,6.8209,5.6364e+05,3848.6,0,1.5388e-05,1.3752,895.71,-16.7,0,190.9,1.4758e+05,6.7976e+05,0,0,0,238.49,623.57,0,,38.816,30.716,0,0
2.1182,7.0014,5.7394e+05,3847.1,0,1.5465e-05,1.3605,906.96,-15.943,0,189.31,1.5128e+05,7.326e+05,0,0,0,239.94,623.25,0,,38.889,30.789,0,0
2.1587,7.1819,5.8425e+05,3845.7,0,1.5542e-05,1.3458,918.2,-15.185,0,187.71,1.5498e+05,7.8544e+05,0,0,0,241.39,622.93,0,,38.962,30.862,0,0
2.1992,7.3624,5.9455e+05,3844.2,0,1.5618e-05,1.3311,929.44,-14.428,0,186.12,1.5868e+05,8.3828e+05,0,0,0,242.84,622.62,0,,39.035,30.935,0,0
2.2278,7.51,6.0224e+05,3842.6,0,1.5659e-05,1.3243,938.82,-13.716,0,184.81,1.612e+05,8.7424e+05,0,0,0,243.61,622.58,0,,39.108,31.008,0,0
2.2493,7.6381,6.0837e+05,3841,0,1.5678e-05,1.3223,947.09,-13.03,0,183.66,1.6301e+05,9.0018e+05,0,0,0,243.97,622.71,0,,39.182,31.082,0,0
2.2707,7.7662,6.145e+05,3839.3,0,1.5697e-05,1.3203,955.37,-12.344,0,182.51,1.6483e+05,9.2613e+05,0,0,0,244.34,622.85,0,,39.255,31.155,0,0
2.2922,7.8943,6.2064e+05,3837.7,0,1.5716e-05,1.3184,963.65,-11.659,0,181.36,1.6665e+05,9.5208e+05,0,0,0,244.7,622.98,0,,39.328,31.228,0,0
2.3137,8.0224,6.2677e+05,3836.1,0,1.5735e-05,1.3164,971.92,-10.973,0,180.21,1.6846e+05,9.7802e+05,0,0,0,245.06,623.11,0,,39.401,31.301,0,0
2.3352,8.1505,6.329e+05,3834.4,0,1.5754e-05,1.3144,980.2,-10.287,0,179.06,1.7028e+05,1.004e+06,0,0,0,245.43,623.24,0,,39.474,31.374,0,0
2.3566,8.2787,6.3904e+05,3832.8,0,1.5773e-05,1.3124,988.47,-9.6018,0,177.91,1.7209e+05,1.0299e+06,0,0,0,245.79,623.38,0,,39.547,31.447,0,0
2.3781,8.4068,6.4517e+05,3831.1,0,1.5792e-05,1.3104,996.75,-8.9162,0,176.76,1.7391e+05,1.0559e+06,0,0,0,246.16,623.51,0,,39.62,31.52,0,0
2.3996,8.5349,6.513e+05,3829.5,0,1.5811e-05,1.3084,1005,-8.2306,0,175.61,1.7573e+05,1.0818e+06,0,0,0,246.52,623.64,0,,39.693,31.593,0,0
2.421,8.663,6.5743e+05,3827.9,0,1.5829e-05,1.3064,1013.3,-7.5449,0,174.47,1.7754e+05,1.1078e+06,0,0,0,246.89,623.77,0,,39.766,31.666,0,0
2.4391,8.7793,6.6268e+05,3826.6,0,1.5847e-05,1.3048,1020.3,-6.8904,0,173.42,1.791e+05,1.1299e+06,0,0,0,247.23,624.18,0,,39.84,31.74,0,0
2.4401,8.8366,6.635e+05,3827.1,0,1.5858e-05,1.3046,1021.1,-6.3915,0,172.9,1.7932e+05,1.1332e+06,0,0,0,247.44,625.97,0,,39.913,31.813,0,0
2.4412,8.8938,6.6432e+05,3827.6,0,1.5869e-05,1.3045,1021.9,-5.8926,0,172.37,1.7955e+05,1.1365e+06,0,0,0,247.65,627.76,0,,39.986,31.886,0,0
2.4422,8.951,6.6513e+05,3828.1,0,1.588e-05,1.3044,1022.7,-5.3937,0,171.85,1.7978e+05,1.1398e+06,0,0,0,247.86,629.55,0,,40.059,31.959,0,0
2.4432,9.0083,6.6595e+05,3828.6,0,1.5891e-05,1.3043,1023.5,-4.8948,0,171.33,1.8001e+05,1.143e+06,0,0,0,248.07,631.34,0,,40.132,32.032,0,0
2.4443,9.0655,6.6677e+05,3829.1,0,1.5902e-05,1.3042,1024.3,-4.3959,0,170.8,1.8024e+05,1.1463e+06,0,0,0,248.28,633.13,0,,40.205,32.105,0,0
2.4453,9.1228,6.6758e+05,3829.6,0,1.5913e-05,1.3041,1025,-3.897,0,170.28,1.8047e+05,1.1496e+06,0,0,0,248.5,634.92,0,,40.278,32.178,0,0
2.4463,9.18,6.684e+05,3830.1,0,1.5924e-05,1.304,1025.8,-3.3981,0,169.76,1.807e+05,1.1529e+06,0,0,0,248.71,636.71,0,,40.351,32.251,0,0
2.4474,9.2372,6.6921e+05,3830.6,0,1.5935e-05,1.3039,1026.6,-2.8993,0,169.23,1.8093e+05,1.1562e+06,0,0,0,248.92,638.5,0,,40.424,32.324,0,0
2.4484,9.2945,6.7003e+05,3831.1,0,1.5946e-05,1.3038,1027.4,-2.4004,0,168.71,1.8116e+05,1.1594e+06,0,0,0,249.13,640.29,0,,40.497,32.397,0,0
2.4494,9.3517,6.7085e+05,3831.7,0,1.5957e-05,1.3037,1028.2,-1.9015,0,168.19,1.8139e+05,1.1627e+06,0,0,0,249.34,642.08,0,,40.571,32.471,0,0
2.446,9.3896,6.7023e+05,3831.7,0,1.5949e-05,1.3058,1028.1,-1.318,0,167.51,1.8104e+05,1.1577e+06,0,0,0,249.2,642.97,0,,40.644,32.544,0,0
2.44,9.4163,6.6879e+05,3831.4,0,1.5932e-05,1.3092,1027.5,-0.6856,0,166.73,1.8035e+05,1.1479e+06,0,0,0,248.86,643.34,0,,40.717,32.617,0,0
2.434,9.4431,6.6734e+05,3831.1,0,1.5914e-05,1.3126,1026.8,-0.053211,0,165.96,1.7966e+05,1.1381e+06,0,0,0,248.52,643.72,0,,40.79,32.69,0,0
2.428,9.4698,6.659e+05,3830.8,0,1.5896e-05,1.316,1026.2,0.57918,0,165.19,1.7898e+05,1.1283e+06,0,0,0,248.18,644.09,0,,40.863,32.763,0,0
2.422,9.4965,6.6446e+05,3830.5,0,1.5878e-05,1.3194,1025.6,1.2115,0,164.42,1.7829e+05,1.1184e+06,0,0,0,247.83,644.47,0,,40.936,32.836,0,0
2.416,9.5232,6.6301e+05,3830.2,0,1.5861e-05,1.3228,1025,1.8439,0,163.65,1.776e+05,1.1086e+06,0,0,0,247.49,644.84,0,,41.009,32.909,0,0
2.41,9.5499,6.6157e+05,3829.9,0,1.5843e-05,1.3262,1024.3,2.4763,0,162.87,1.7692e+05,1.0988e+06,0,0,0,247.15,645.21,0,,41.082,32.982,0,0
2.404,9.5767,6.6012e+05,3829.6,0,1.5825e-05,1.3295,1023.7,3.1087,0,162.1,1.7623e+05,1.089e+06,0,0,0,246.81,645.59,0,,41.155,33.055,0,0
2.398,9.6034,6.5868e+05,3829.4,0,1.5808e-05,1.3329,1023.1,3.7411,0,161.33,1.7554e+05,1.0792e+06,0,0,0,246.47,645.96,0,,41.228,33.128,0,0
2.392,9.6301,6.5724e+05,3829.1,0,1.579e-05,1.3363,1022.5,4.3735,0,160.56,1.7486e+05,1.0694e+06,0,0,0,246.12,646.33,0,,41.301,33.201,0,0
2.3857,9.6558,6.5574e+05,3828.8,0,1.5772e-05,1.3398,1021.8,4.9991,0,159.79,1.7415e+05,1.0593e+06,0,0,0,245.77,646.71,0,,41.375,33.275,0,0
