,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s
781,0.011341,2664.8,0.71097,2.7375,-0.014559,0,933.75,-1.3174e+18,277.22,,0.076944,0.056424,0,0,1308.0378476111166,1308.0378476111166,3815.7464709444575
782,0.011401,2679.0,0.71111,2.7525,-0.014625,0,938.69,-1.3168e+18,277.21,,0.077042,0.056523,0,0,1315.1320815050265,1315.1320815050265,3814.1418376804722
783,0.011462,2693.4,0.71124,2.7678,-0.014707,0,943.7,-1.3162e+18,277.21,,0.077141,0.056621,0,0,1322.3272872229304,1322.3272872229304,3812.560896947226
784,0.011528,2708.8,0.71131,2.7838,-0.014864,0,949.05,-1.3156e+18,277.2,,0.077239,0.05672,0,0,1329.8585640977253,1329.8585640977253,3810.8444075492034
785,0.011593,2724.1,0.71138,2.7997,-0.01502,0,954.39,-1.315e+18,277.2,,0.077338,0.056818,0,0,1337.4039631184974,1337.4039631184974,3809.1779676710294
786,0.011664,2740.9,0.71149,2.8174,-0.016035,0,960.26,-1.3143e+18,277.19,,0.077436,0.056917,0,0,1345.817029636079,1345.817029636079,3807.3193556037304
787,0.01174,2758.6,0.7116,2.836,-0.017519,0,966.42,-1.3135e+18,277.17,,0.077535,0.057015,0,0,1354.5588548062779,1354.5588548062779,3805.3452011544186
788,0.011815,2776.5,0.71169,2.8547,-0.018685,0,972.67,-1.3128e+18,277.18,,0.077634,0.057114,0,0,1363.4843514271583,1363.4843514271583,3803.4681400471404
789,0.011894,2796.1,0.71161,2.8739,-0.017552,0,979.55,-1.312e+18,277.3,,0.077732,0.057212,0,0,1372.9694783257576,1372.9694783257576,3801.824695837682
790,0.011972,2815.7,0.71153,2.8931,-0.016419,0,986.44,-1.3111e+18,277.42,,0.077831,0.057311,0,0,1382.5405920407156,1382.5405920407156,3800.1926979159634
791,0.01205,2835.2,0.71145,2.9123,-0.015286,0,993.32,-1.3103e+18,277.55,,0.077929,0.057409,0,0,1392.0792197242974,1392.0792197242974,3798.6154387000797
792,0.012128,2854.8,0.71137,2.9316,-0.014152,0,1000.2,-1.3095e+18,277.67,,0.078028,0.057508,0,0,1401.6623102229805,1401.6623102229805,3797.014763960141
793,0.012204,2873.8,0.71133,2.9504,-0.013217,0,1006.9,-1.3087e+18,277.78,,0.078126,0.057606,0,0,1411.0023771624908,1411.0023771624908,3795.4436159831466
794,0.012253,2885.7,0.7118,2.9641,-0.014877,0,1010.9,-1.3082e+18,277.77,,0.078225,0.057705,0,0,1417.1971110593136,1417.1971110593136,3794.228671995102
795,0.012302,2897.5,0.71227,2.9779,-0.016537,0,1014.8,-1.3078e+18,277.75,,0.078323,0.057803,0,0,1423.2998574324376,1423.2998574324376,3793.010217111908
796,0.012352,2909.4,0.71274,2.9916,-0.018196,0,1018.8,-1.3073e+18,277.73,,0.078422,0.057902,0,0,1429.4383765085877,1429.4383765085877,3791.7669900637957
797,0.012401,2921.2,0.71321,3.0053,-0.019856,0,1022.8,-1.3068e+18,277.72,,0.07852,0.058,0,0,1435.6358823275439,1435.6358823275439,3790.565766359676
798,0.01245,2933.2,0.71367,3.0192,-0.021491,0,1026.8,-1.3063e+18,277.7,,0.078619,0.058099,0,0,1441.912833428452,1441.912833428452,3789.3316520360036
799,0.012516,2950.3,0.7139,3.0369,-0.021903,0,1032.8,-1.3056e+18,277.82,,0.078717,0.058198,0,0,1450.6604054822803,1450.6604054822803,3788.050306795897
800,0.012582,2967.5,0.71413,3.0546,-0.022315,0,1038.7,-1.3049e+18,277.94,,0.078816,0.058296,0,0,1459.2657633843996,1459.2657633843996,3786.807383509817
801,0.012649,2984.6,0.71436,3.0723,-0.022727,0,1044.6,-1.3042e+18,278.06,,0.078914,0.058395,0,0,1467.7940912833392,1467.7940912833392,3785.5738491395305
802,0.012715,3001.8,0.71459,3.0901,-0.023139,0,1050.5,-1.3035e+18,278.18,,0.079013,0.058493,0,0,1476.4267422810872,1476.4267422810872,3784.349595908394
803,0.012781,3018.9,0.71482,3.1078,-0.023552,0,1056.4,-1.3028e+18,278.29,,0.079111,0.058592,0,0,1485.043927036815,1485.043927036815,3783.097165403488
804,0.012836,3033.5,0.71558,3.1249,-0.023712,0,1061.2,-1.3022e+18,278.38,,0.07921,0.05869,0,0,1492.7916769634915,1492.7916769634915,3782.086856915542
805,0.01289,3048.0,0.71636,3.142,-0.023865,0,1066.0,-1.3017e+18,278.46,,0.079308,0.058789,0,0,1500.6331407081004,1500.6331407081004,3781.0451865655864
806,0.012944,3062.6,0.71714,3.1591,-0.024017,0,1070.8,-1.3011e+18,278.54,,0.079407,0.058887,0,0,1508.4755780082385,1508.4755780082385,3780.009452253212
807,0.012998,3077.1,0.71791,3.1761,-0.02417,0,1075.6,-1.3005e+18,278.62,,0.079505,0.058986,0,0,1516.2877304467827,1516.2877304467827,3778.979600160835
808,0.013052,3091.6,0.71869,3.1932,-0.024322,0,1080.4,-1.3e+18,278.71,,0.079604,0.059084,0,0,1524.114040995833,1524.114040995833,3777.992874691339
809,0.013094,3102.7,0.71981,3.2085,-0.024832,0,1083.8,-1.2995e+18,278.69,,0.079702,0.059183,0,0,1530.521000831332,1530.521000831332,3776.9850921107313
810,0.013135,3113.4,0.72096,3.2236,-0.025374,0,1087.1,-1.2992e+18,278.66,,0.079801,0.059281,0,0,1536.8230412016,1536.8230412016,3775.9702433871653
811,0.013177,3124.1,0.7221,3.2387,-0.025915,0,1090.4,-1.2988e+18,278.64,,0.079899,0.05938,0,0,1543.0335032232936,1543.0335032232936,3774.9954263134778
812,0.013218,3134.9,0.72325,3.2538,-0.026456,0,1093.7,-1.2984e+18,278.61,,0.079998,0.059478,0,0,1549.3433973051922,1549.3433973051922,3773.98601462171
813,0.013259,3145.6,0.7244,3.2689,-0.026997,0,1097.0,-1.298e+18,278.59,,0.080097,0.059577,0,0,1555.6388345834296,1555.6388345834296,3773.0166083396875
814,0.013294,3155.0,0.72604,3.2846,-0.027305,0,1099.7,-1.2977e+18,278.52,,0.080195,0.059675,0,0,1561.8396531178414,1561.8396531178414,3772.025289730169
815,0.013329,3164.3,0.72775,3.3005,-0.027576,0,1102.2,-1.2974e+18,278.44,,0.080294,0.059774,0,0,1567.846880405449,1567.846880405449,3771.0522508039426
816,0.013363,3173.5,0.72946,3.3163,-0.027848,0,1104.8,-1.297e+18,278.37,,0.080392,0.059872,0,0,1574.0331414845093,1574.0331414845093,3770.091113190271
817,0.013397,3182.8,0.73117,3.3322,-0.02812,0,1107.3,-1.2967e+18,278.29,,0.080491,0.059971,0,0,1580.1369777211276,1580.1369777211276,3769.1210230740057
818,0.013432,3192.0,0.73288,3.348,-0.028391,0,1109.9,-1.2964e+18,278.22,,0.080589,0.060069,0,0,1586.261079759123,1586.261079759123,3768.1629638059603
819,0.013454,3198.5,0.73521,3.3635,-0.028573,0,1111.2,-1.2963e+18,278.09,,0.080688,0.060168,0,0,1591.601039576639,1591.601039576639,3767.3294719383484
820,0.013474,3204.3,0.73769,3.3789,-0.028735,0,1112.2,-1.2962e+18,277.94,,0.080786,0.060266,0,0,1596.6960154627595,1596.6960154627595,3766.501462467467
821,0.013493,3210.1,0.74016,3.3943,-0.028897,0,1113.3,-1.296e+18,277.79,,0.080885,0.060365,0,0,1602.033880426059,1602.033880426059,3765.6467116877157
822,0.013513,3216.0,0.74263,3.4097,-0.029058,0,1114.3,-1.2959e+18,277.65,,0.080983,0.060463,0,0,1607.1435564374706,1607.1435564374706,3764.8560399675343
823,0.013533,3221.8,0.74511,3.425,-0.02922,0,1115.3,-1.2958e+18,277.5,,0.081082,0.060562,0,0,1612.257197471353,1612.257197471353,3764.027884365211
824,0.013541,3224.9,0.74821,3.44,-0.029194,0,1115.1,-1.2958e+18,277.28,,0.08118,0.060661,0,0,1616.7009206059033,1616.7009206059033,3763.2567133995244
825,0.013546,3227.1,0.75151,3.4549,-0.029112,0,1114.6,-1.2959e+18,277.04,,0.081279,0.060759,0,0,1620.9983279208345,1620.9983279208345,3762.4897852326626
826,0.013551,3229.4,0.7548,3.4699,-0.029029,0,1114.0,-1.296e+18,276.8,,0.081377,0.060858,0,0,1625.2133376001786,1625.2133376001786,3761.748796196678
827,0.013556,3231.6,0.7581,3.4848,-0.028947,0,1113.4,-1.296e+18,276.56,,0.081476,0.060956,0,0,1629.4242143814179,1629.4242143814179,3761.007111842525
828,0.013561,3233.8,0.7614,3.4997,-0.028864,0,1112.9,-1.2961e+18,276.32,,0.081574,0.061055,0,0,1633.8112296067025,1633.8112296067025,3760.238042673229
829,0.013559,3234.7,0.76517,3.5148,-0.02872,0,1111.6,-1.2962e+18,276.04,,0.081673,0.061153,0,0,1637.8254052894372,1637.8254052894372,3759.5312989042236
830,0.013555,3235.0,0.76912,3.5299,-0.028552,0,1110.1,-1.2964e+18,275.75,,0.081771,0.061252,0,0,1641.7840212904264,1641.7840212904264,3758.839699169326
831,0.013551,3235.4,0.77308,3.5451,-0.028383,0,1108.6,-1.2966e+18,275.46,,0.08187,0.06135,0,0,1645.8190281458633,1645.8190281458633,3758.1474919902553
832,0.013546,3235.7,0.77704,3.5603,-0.028215,0,1107.1,-1.2968e+18,275.17,,0.081968,0.061449,0,0,1649.9884156416933,1649.9884156416933,3757.454676413372
833,0.013542,3236.0,0.78099,3.5755,-0.028046,0,1105.6,-1.297e+18,274.88,,0.082067,0.061547,0,0,1654.109873204791,1654.109873204791,3756.7612514833477
834,0.013532,3235.1,0.78549,3.5911,-0.027795,0,1103.4,-1.2972e+18,274.54,,0.082165,0.061646,0,0,1658.0454638057754,1658.0454638057754,3756.0662746825597
835,0.013519,3233.5,0.79026,3.6069,-0.027501,0,1100.9,-1.2975e+18,274.18,,0.082264,0.061744,0,0,1661.9875956193473,1661.9875956193473,3755.375983690884
836,0.013506,3231.9,0.79502,3.6227,-0.027207,0,1098.3,-1.2978e+18,273.81,,0.082362,0.061843,0,0,1665.8630313975582,1665.8630313975582,3754.6745091752673
837,0.013493,3230.2,0.79979,3.6385,-0.026914,0,1095.8,-1.2981e+18,273.45,,0.082461,0.061941,0,0,1669.9275963637333,1669.9275963637333,3753.9837111656166
838,0.01348,3228.6,0.80456,3.6543,-0.02662,0,1093.3,-1.2984e+18,273.09,,0.08256,0.06204,0,0,1674.0545132094644,1674.0545132094644,3753.292657368318
839,0.013459,3225.4,0.80978,3.6697,-0.026287,0,1090.0,-1.2988e+18,272.68,,0.082658,0.062138,0,0,1677.7984638055893,1677.7984638055893,3752.6286612398344
840,0.013435,3221.1,0.81529,3.6847,-0.025928,0,1086.3,-1.2993e+18,272.24,,0.082757,0.062237,0,0,1681.233788010593,1681.233788010593,3751.959835869669
841,0.01341,3216.8,0.8208,3.6997,-0.025569,0,1082.5,-1.2997e+18,271.8,,0.082855,0.062335,0,0,1684.6971719112312,1684.6971719112312,3751.319175951505
842,0.013385,3212.4,0.82631,3.7147,-0.025211,0,1078.7,-1.3001e+18,271.36,,0.082954,0.062434,0,0,1688.2424793136802,1688.2424793136802,3750.6794517911085
843,0.01336,3208.1,0.83182,3.7297,-0.024852,0,1075.0,-1.3006e+18,270.92,,0.083052,0.062532,0,0,1692.028224865185,1692.028224865185,3750.0130511865555
844,0.013328,3202.1,0.83762,3.7434,-0.023947,0,1070.6,-1.3011e+18,270.44,,0.083151,0.062631,0,0,1695.1580228284492,1695.1580228284492,3749.3878157463596
845,0.013291,3194.9,0.84366,3.7561,-0.022622,0,1065.6,-1.3017e+18,269.94,,0.083249,0.062729,0,0,1697.640790944042,1697.640790944042,3748.8544906718625
846,0.013254,3187.6,0.84969,3.7687,-0.021296,0,1060.6,-1.3023e+18,269.44,,0.083348,0.062828,0,0,1700.177696797118,1700.177696797118,3748.324138213795
847,0.013216,3180.3,0.85572,3.7814,-0.019971,0,1055.7,-1.3029e+18,268.94,,0.083446,0.062926,0,0,1703.1260436938107,1703.1260436938107,3747.768672598648
848,0.013179,3173.0,0.86176,3.7941,-0.018646,0,1050.7,-1.3035e+18,268.44,,0.083545,0.063025,0,0,1705.8979451388448,1705.8979451388448,3747.244277943662
849,0.013142,3165.7,0.86779,3.806,-0.017787,0,1045.8,-1.3041e+18,267.93,,0.083643,0.063124,0,0,1708.6330682962018,1708.6330682962018,3746.6558053213325
850,0.013104,3158.3,0.87384,3.817,-0.017367,0,1040.8,-1.3047e+18,267.43,,0.083742,0.063222,0,0,1711.0183532086696,1711.0183532086696,3746.137491539414
851,0.013066,3150.9,0.87988,3.8281,-0.016946,0,1035.9,-1.3052e+18,266.92,,0.08384,0.063321,0,0,1713.7321899627223,1713.7321899627223,3745.5547828227814
852,0.013028,3143.6,0.88592,3.8392,-0.016526,0,1031.0,-1.3058e+18,266.42,,0.083939,0.063419,0,0,1716.5119202602787,1716.5119202602787,3745.0139426017518
853,0.01299,3136.2,0.89196,3.8502,-0.016105,0,1026.0,-1.3064e+18,265.91,,0.084037,0.063518,0,0,1719.2094133289324,1719.2094133289324,3744.4660042969144
854,0.012952,3128.8,0.898,3.8613,-0.015685,0,1021.1,-1.307e+18,265.41,,0.084136,0.063616,0,0,1722.184048169307,1722.184048169307,3743.9313745710974
855,0.012914,3121.4,0.90404,3.8724,-0.015264,0,1016.1,-1.3076e+18,264.9,,0.084234,0.063715,0,0,1725.1213832967899,1725.1213832967899,3743.389882528932
856,0.012876,3114.0,0.91008,3.8835,-0.014843,0,1011.2,-1.3082e+18,264.4,,0.084333,0.063813,0,0,1728.2980778987733,1728.2980778987733,3742.861672795044
857,0.012838,3106.6,0.91612,3.8945,-0.014423,0,1006.3,-1.3088e+18,263.9,,0.084431,0.063912,0,0,1731.534041194767,1731.534041194767,3742.3367195969277
858,0.0128,3099.3,0.92216,3.9056,-0.014002,0,1001.3,-1.3094e+18,263.39,,0.08453,0.06401,0,0,1734.7802559293946,1734.7802559293946,3741.805271435266
859,0.012762,3091.9,0.92851,3.9168,-0.013597,0,996.27,-1.31e+18,262.85,,0.084628,0.064109,0,0,1738.228158685382,1738.228158685382,3741.1676399524317
860,0.012723,3084.4,0.93532,3.9283,-0.013212,0,991.08,-1.3106e+18,262.26,,0.084727,0.064207,0,0,1741.960550017199,1741.960550017199,3740.3829735280033
861,0.012684,3077.0,0.94213,3.9398,-0.012828,0,985.89,-1.3112e+18,261.67,,0.084825,0.064306,0,0,1745.8160430695245,1745.8160430695245,3739.6011909238205
862,0.012646,3069.5,0.94893,3.9512,-0.012443,0,980.7,-1.3118e+18,261.07,,0.084924,0.064404,0,0,1749.6377729757062,1749.6377729757062,3738.782538223737
863,0.012607,3062.1,0.95574,3.9627,-0.012058,0,975.5,-1.3124e+18,260.48,,0.085023,0.064503,0,0,1753.7258846841114,1753.7258846841114,3738.009665546576
864,0.012569,3054.7,0.96254,3.9742,-0.011674,0,970.31,-1.3131e+18,259.89,,0.085121,0.064601,0,0,1757.8090636105699,1757.8090636105699,3737.236838324174
865,0.01253,3047.2,0.96935,3.9856,-0.011289,0,965.12,-1.3137e+18,259.3,,0.08522,0.0647,0,0,1762.1260769377475,1762.1260769377475,3736.467150956106
866,0.012491,3039.8,0.97616,3.9971,-0.010905,0,959.93,-1.3143e+18,258.71,,0.085318,0.064798,0,0,1766.6264735720915,1766.6264735720915,3735.7006706705097
867,0.012453,3032.3,0.98296,4.0086,-0.01052,0,954.74,-1.3149e+18,258.11,,0.085417,0.064897,0,0,1771.1422185365434,1771.1422185365434,3734.8971932720633
868,0.012414,3024.9,0.98977,4.02,-0.010136,0,949.55,-1.3155e+18,257.52,,0.085515,0.064995,0,0,1775.8676486268782,1775.8676486268782,3734.1372418930855
869,0.012373,3016.8,0.9969,4.031,-0.0091507,0,944.04,-1.3162e+18,256.89,,0.085614,0.065094,0,0,1780.4204276314283,1780.4204276314283,3733.319517001249
870,0.012325,3007.2,1.0048,4.041,-0.0068494,0,937.83,-1.3169e+18,256.18,,0.085712,0.065192,0,0,1784.7866974018182,1784.7864439727007,3732.4026924535
871,0.012277,2997.6,1.0126,4.051,-0.0045481,0,931.62,-1.3177e+18,255.48,,0.085811,0.065291,0,0,1789.2817790372753,1789.2772539364323,3731.531594929101
872,0.01223,2987.9,1.0205,4.061,-0.0022467,0,925.41,-1.3184e+18,254.77,,0.085909,0.065389,0,0,1793.8151957959499,1793.795958627543,3730.6250897504938
873,0.012182,2978.3,1.0283,4.0709,5.4603e-05,0,919.2,-1.3191e+18,254.06,,0.086008,0.065488,0,0,1798.646320104993,1798.5963382843415,3729.7238859685704
874,0.012129,2967.3,1.0358,4.0777,0.0018292,0,912.71,-1.3199e+18,253.37,,0.086106,0.065587,0,0,1802.2413194816802,1802.1413934996353,3729.001276183005
875,0.012062,2952.1,1.0424,4.0753,0.0021246,0,905.43,-1.3208e+18,252.72,,0.086205,0.065685,0,0,1801.7761440424256,1801.6122667121147,3728.709540888545
876,0.011995,2937.0,1.049,4.073,0.0024199,0,898.15,-1.3216e+18,252.08,,0.086303,0.065784,0,0,1801.426009374798,1801.1762824352343,3728.4713677104482
877,0.011928,2921.8,1.0556,4.0706,0.0027152,0,890.86,-1.3225e+18,251.44,,0.086402,0.065882,0,0,1801.105997890601,1800.7457513685442,3728.249341367154
878,0.011862,2906.7,1.0622,4.0683,0.0030106,0,883.58,-1.3234e+18,250.8,,0.0865,0.065981,0,0,1800.7754733111876,1800.2774192244653,3728.037107730538
879,0.011798,2892.3,1.069,4.067,0.0032556,0,876.49,-1.3242e+18,250.15,,0.086599,0.066079,0,0,1801.1668036553224,1800.4953313718177,3727.73232438354
880,0.011743,2880.6,1.0763,4.0698,0.003314,0,870.12,-1.325e+18,249.46,,0.086697,0.066178,0,0,1803.9284416268329,1803.0313572154434,3727.027429122682
881,0.011689,2869.0,1.0835,4.0726,0.0033724,0,863.75,-1.3257e+18,248.78,,0.086796,0.066276,0,0,1806.5798223815095,1805.4178688564168,3726.3722837678843
882,0.011635,2857.4,1.0908,4.0755,0.0034308,0,857.38,-1.3265e+18,248.1,,0.086894,0.066375,0,0,1809.4293539938487,1807.9527634615658,3725.7255257960724
883,0.01158,2845.7,1.0981,4.0783,0.0034892,0,851.02,-1.3273e+18,247.42,,0.086993,0.066473,0,0,1812.5955232081026,1810.7547775430753,3725.083863555583
884,0.011524,2833.6,1.1053,4.0799,0.0035944,0,844.54,-1.328e+18,246.75,,0.087091,0.066572,0,0,1815.08834946485,1812.8382211344376,3724.535263778952
885,0.011458,2818.7,1.1121,4.0754,0.0039424,0,837.52,-1.3289e+18,246.1,,0.08719,0.06667,0,0,1814.8759565681517,1812.194493481897,3724.2723989428973
886,0.011391,2803.7,1.1189,4.0709,0.0042904,0,830.5,-1.3297e+18,245.45,,0.087288,0.066769,0,0,1814.9928667083502,1811.831746228514,3724.023149365129
887,0.011325,2788.8,1.1257,4.0663,0.0046384,0,823.48,-1.3305e+18,244.81,,0.087387,0.066867,0,0,1814.8829716043708,1811.1930623977212,3723.830293222284
888,0.011258,2773.9,1.1325,4.0618,0.0049864,0,816.45,-1.3314e+18,244.16,,0.087486,0.066966,0,0,1815.2066055941261,1810.935867072399,3723.6129811020382
889,0.011193,2759.2,1.1394,4.0577,0.0053097,0,809.46,-1.3322e+18,243.5,,0.087584,0.067064,0,0,1815.584643197067,1810.6704467377326,3723.352956224692
890,0.011132,2746.0,1.1472,4.0567,0.0054354,0,802.72,-1.333e+18,242.76,,0.087683,0.067163,0,0,1818.1551271626781,1812.4395016222072,3722.672426017303
891,0.011072,2732.9,1.155,4.0558,0.0055612,0,795.98,-1.3338e+18,242.03,,0.087781,0.067261,0,0,1820.6531054220623,1814.0609621531617,3722.0461261990113
892,0.011012,2719.7,1.1628,4.0548,0.005687,0,789.24,-1.3346e+18,241.29,,0.08788,0.06736,0,0,1823.2948380033217,1815.7482326131747,3721.388585243586
893,0.010952,2706.6,1.1706,4.0538,0.0058128,0,782.49,-1.3354e+18,240.55,,0.087978,0.067458,0,0,1826.071527762947,1817.49038848501,3720.7467234815695
894,0.010891,2693.2,1.1784,4.0524,0.0059824,0,775.7,-1.3362e+18,239.81,,0.088077,0.067557,0,0,1828.8965091258974,1819.1991656869313,3720.132440689326
895,0.010818,2676.3,1.186,4.0442,0.0068327,0,768.11,-1.3371e+18,239.05,,0.088175,0.067655,0,0,1828.4934740434549,1817.647268248732,3719.75322134623
896,0.010745,2659.5,1.1937,4.0361,0.0076829,0,760.53,-1.338e+18,238.29,,0.088274,0.067754,0,0,1828.3116386142501,1816.2222332053218,3719.3885909560618
897,0.010671,2642.6,1.2013,4.0279,0.0085331,0,752.94,-1.3389e+18,237.53,,0.088372,0.067852,0,0,1828.4352707794549,1815.038578451231,3719.0468351978093
898,0.010598,2625.8,1.209,4.0197,0.0093834,0,745.36,-1.3398e+18,236.78,,0.088471,0.067951,0,0,1828.3920080193045,1813.5917714347272,3718.7645368896146
899,0.010525,2608.9,1.2167,4.0115,0.010227,0,737.78,-1.3407e+18,236.02,,0.088569,0.06805,0,0,1828.5468845509856,1812.2598124709998,3718.4584846900684
900,0.010458,2593.9,1.2243,4.0034,0.010416,0,730.97,-1.3416e+18,235.3,,0.088668,0.068148,0,0,1828.897925478284,1811.0603995781682,3718.036708401708
901,0.010391,2578.8,1.232,3.9954,0.010604,0,724.17,-1.3424e+18,234.59,,0.088766,0.068247,0,0,1829.4083348881961,1809.9152280086857,3717.67118937126
902,0.010323,2563.8,1.2397,3.9873,0.010793,0,717.37,-1.3432e+18,233.87,,0.088865,0.068345,0,0,1830.3257696447345,1809.0878488920011,3717.277890213215
903,0.010256,2548.7,1.2473,3.9792,0.010982,0,710.57,-1.344e+18,233.16,,0.088963,0.068444,0,0,1831.021368445248,1807.979752241138,3716.9460101869154
904,0.010189,2533.7,1.255,3.9712,0.011171,0,703.76,-1.3448e+18,232.44,,0.089062,0.068542,0,0,1831.9658630010695,1807.0082029103528,3716.5911917150856
905,0.010122,2518.7,1.2627,3.9631,0.011359,0,696.96,-1.3456e+18,231.73,,0.08916,0.068641,0,0,1832.9298348403618,1805.969025270542,3716.294808382119
906,0.010055,2503.6,1.2703,3.955,0.011548,0,690.16,-1.3464e+18,231.01,,0.089259,0.068739,0,0,1834.100216531117,1805.073288603627,3715.9719430472155
907,0.0099874,2488.6,1.278,3.947,0.011737,0,683.35,-1.3472e+18,230.29,,0.089357,0.068838,0,0,1835.6577964603391,1804.4438046287842,3715.672159435182
908,0.0099202,2473.5,1.2856,3.9389,0.011926,0,676.55,-1.348e+18,229.58,,0.089456,0.068936,0,0,1837.1190599680112,1803.6603682294326,3715.43260161776
909,0.009853,2458.5,1.2933,3.9308,0.012115,0,669.75,-1.3488e+18,228.86,,0.089554,0.069035,0,0,1838.803180442532,1802.9776866336013,3715.167687171567
910,0.0097861,2443.4,1.3015,3.921,0.012177,0,663.09,-1.3496e+18,228.1,,0.089653,0.069133,0,0,1839.807189441219,1801.378891586683,3714.6781163062124
911,0.0097193,2428.2,1.3098,3.911,0.012226,0,656.44,-1.3504e+18,227.32,,0.089751,0.069232,0,0,1840.9222353921166,1799.7556147145374,3714.110990871871
912,0.0096525,2413.1,1.318,3.9011,0.012276,0,649.79,-1.3512e+18,226.55,,0.08985,0.06933,0,0,1842.1923870841988,1798.2158447285308,3713.607992693612
913,0.0095856,2398.0,1.3263,3.8911,0.012326,0,643.15,-1.352e+18,225.78,,0.089949,0.069429,0,0,1843.5872991793146,1796.661591939939,3713.1194766279777
914,0.0095188,2382.9,1.3345,3.8811,0.012375,0,636.5,-1.3528e+18,225.01,,0.090047,0.069527,0,0,1845.068594344351,1795.1253258772597,3712.655194919614
915,0.009452,2367.8,1.3428,3.8712,0.012425,0,629.85,-1.3536e+18,224.23,,0.090146,0.069626,0,0,1846.8677155711569,1793.7589819268044,3712.164803409366
916,0.0093851,2352.7,1.351,3.8612,0.012474,0,623.21,-1.3544e+18,223.46,,0.090244,0.069724,0,0,1848.7282233252427,1792.3876377618253,3711.736696420056
917,0.0093183,2337.5,1.3593,3.8512,0.012524,0,616.56,-1.3552e+18,222.69,,0.090343,0.069823,0,0,1850.6849941720614,1790.9675355008742,3711.334780738058
918,0.0092515,2322.4,1.3675,3.8413,0.012574,0,609.91,-1.356e+18,221.91,,0.090441,0.069921,0,0,1852.979362912301,1789.811492654641,3710.9081467178116
919,0.0091846,2307.3,1.3758,3.8313,0.012623,0,603.27,-1.3568e+18,221.14,,0.09054,0.07002,0,0,1855.3451821980093,1788.579124950037,3710.546063787563
920,0.0091208,2292.7,1.3838,3.8196,0.012685,0,597.12,-1.3575e+18,220.39,,0.090638,0.070118,0,0,1856.4239555577608,1786.1363217742462,3710.057877843425
921,0.0090577,2278.1,1.3918,3.8074,0.012749,0,591.09,-1.3582e+18,219.64,,0.090737,0.070217,0,0,1857.2550440276295,1783.3636034732422,3709.5288590333266
922,0.0089946,2263.6,1.3997,3.7953,0.012814,0,585.05,-1.3589e+18,218.9,,0.090835,0.070315,0,0,1858.1907681935695,1780.6469668139152,3709.0711950492114
923,0.0089316,2249.1,1.4077,3.7831,0.012878,0,579.02,-1.3596e+18,218.15,,0.090934,0.070414,0,0,1859.2306556224153,1777.8945189052163,3708.580529373264
924,0.0088685,2234.5,1.4157,3.771,0.012943,0,572.99,-1.3604e+18,217.41,,0.091032,0.070513,0,0,1860.454320969255,1775.2274982414974,3708.1576036020033
925,0.0088054,2220.0,1.4236,3.7588,0.013007,0,566.96,-1.3611e+18,216.66,,0.091131,0.070611,0,0,1861.7984258201227,1772.6347646447648,3707.7075519587665
926,0.0087423,2205.5,1.4316,3.7467,0.013072,0,560.93,-1.3618e+18,215.92,,0.091229,0.07071,0,0,1863.2928139280893,1770.0465680643792,3707.3267856693137
927,0.0086792,2190.9,1.4396,3.7345,0.013136,0,554.9,-1.3625e+18,215.17,,0.091328,0.070808,0,0,1864.9144727532675,1767.4893712241592,3706.9198242457314
928,0.0086162,2176.4,1.4475,3.7224,0.013201,0,548.87,-1.3632e+18,214.42,,0.091426,0.070907,0,0,1866.7392136919952,1765.0875899410512,3706.5353074794552
929,0.0085531,2161.9,1.4555,3.7103,0.013265,0,542.84,-1.3639e+18,213.68,,0.091525,0.071005,0,0,1868.667570765829,1762.6422721276097,3706.2225704570624
930,0.008493,2147.9,1.4632,3.6971,0.01332,0,537.26,-1.3646e+18,212.96,,0.091623,0.071104,0,0,1869.5762690296558,1759.3129073287996,3705.782778503952
931,0.0084343,2134.2,1.4709,3.6836,0.013371,0,531.87,-1.3653e+18,212.25,,0.091722,0.071202,0,0,1870.1982243086386,1755.6367601799695,3705.3060035087365
932,0.0083755,2120.5,1.4785,3.6701,0.013422,0,526.47,-1.3659e+18,211.55,,0.09182,0.071301,0,0,1870.8428337004693,1751.9631840154511,3704.9028796457314
933,0.0083167,2106.7,1.4861,3.6565,0.013474,0,521.08,-1.3665e+18,210.84,,0.091919,0.071399,0,0,1871.6146761930183,1748.3357396616962,3704.4646207841733
934,0.008258,2093.0,1.4937,3.643,0.013525,0,515.69,-1.3672e+18,210.13,,0.092017,0.071498,0,0,1872.5573385386774,1744.7950382709398,3704.04635358864
935,0.0081992,2079.3,1.5014,3.6294,0.013576,0,510.3,-1.3678e+18,209.43,,0.092116,0.071596,0,0,1873.45292608818,1741.0787046669511,3703.6983020023445
936,0.0081404,2065.6,1.509,3.6159,0.013627,0,504.91,-1.3685e+18,208.72,,0.092214,0.071695,0,0,1874.6723458835186,1737.6499667256446,3703.321971556643
937,0.0080816,2051.9,1.5166,3.6024,0.013678,0,499.52,-1.3691e+18,208.01,,0.092313,0.071793,0,0,1876.0115279087638,1734.2600678340675,3702.9674603236135
