,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
750,1.4293,362160.0,0.35883,189.79,-0.80106,0,139820.0,5.5696e+17,329.39,,54.825,46.725,0,0,152843.2171091643,152843.2171091643,6843.284548682462,350553.2670342766,1.0000281822789796
751,1.4285,361980.0,0.36084,190.72,-0.80986,0,139700.0,5.552e+17,329.26,,54.898,46.798,0,0,152862.95882125964,152862.95882125964,6843.12863247488,350513.54272855585,1.0000271500500943
752,1.4274,361710.0,0.36308,191.72,-0.83121,0,139530.0,5.5286e+17,329.13,,54.971,46.871,0,0,152846.03531360862,152846.03531360862,6843.079388096736,350485.8047410538,1.0000261071851375
753,1.4249,361100.0,0.36622,192.97,-0.90084,0,139210.0,5.4828e+17,328.94,,55.044,46.944,0,0,152733.96159358966,152733.96159358966,6843.160797875654,350439.75734750036,1.000024569841125
754,1.4224,360480.0,0.36937,194.22,-0.97048,0,138890.0,5.4369e+17,328.75,,55.117,47.017,0,0,152623.8776118071,152623.8776118071,6843.243434939268,350395.3834334518,1.0000230355448225
755,1.42,359870.0,0.37251,195.48,-1.0401,0,138560.0,5.3911e+17,328.56,,55.19,47.09,0,0,152503.2347224609,152503.2347224609,6843.348780935957,350351.691646604,1.0000215025078651
756,1.4175,359260.0,0.37566,196.73,-1.1098,0,138240.0,5.3453e+17,328.37,,55.264,47.164,0,0,152395.56492247136,152395.56492247136,6843.433942781736,350309.659705767,1.000019974460573
757,1.415,358650.0,0.3788,197.98,-1.1794,0,137920.0,5.2995e+17,328.18,,55.337,47.237,0,0,152288.3146223835,152288.3146223835,6843.520352797964,350268.280231977,1.0000184495078042
758,1.4124,358040.0,0.38226,199.38,-1.2403,0,137590.0,5.2524e+17,327.98,,55.41,47.31,0,0,152196.5196285784,152196.5196285784,6843.597869158041,350234.02938903065,1.0000168486644223
759,1.4097,357440.0,0.38663,201.17,-1.2758,0,137230.0,5.2016e+17,327.77,,55.483,47.383,0,0,152145.7139092679,152145.7139092679,6843.709961111557,350238.41364437004,1.0000151695092452
760,1.407,356840.0,0.391,202.97,-1.3114,0,136870.0,5.1508e+17,327.55,,55.556,47.456,0,0,152097.60091145357,152097.60091145357,6843.791860075893,350234.3685426759,1.0000134167864476
