,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,pt,pi,s,ht,Z
133,2.0507,603890.0,1.9015,1116.3,3.1986,0,120030.0,2.7596e+17,197.08,,9.7223,1.6223,0,0,805181.509890901,617304.6995369197,6353.244081643003,351668.6917863168,0.9972756913335318
134,1.9968,589140.0,1.9242,1094.3,3.609,0,115700.0,2.145e+17,195.1,,9.7954,1.6954,0,0,803789.5979459727,607804.8825106283,6353.684215169304,351643.62119864323,0.9972722768165129
135,1.949,576340.0,1.9466,1075.4,3.6239,0,111860.0,1.599e+17,193.24,,9.8685,1.7685,0,0,804476.9937174682,599960.0400671845,6353.771622464447,351759.6607763046,0.9972669561581025
136,1.8989,563120.0,1.9715,1055.7,4.021,0,107860.0,1.0316e+17,191.25,,9.9416,1.8416,0,0,806184.5292493908,591884.1809425618,6353.84806979891,351999.8848410591,0.9972620133073555
137,1.8485,549730.0,1.998,1035.7,4.0553,0,103840.0,4.5962e+16,189.13,,10.015,1.9147,0,0,808682.944145828,583714.0545358863,6353.562589532033,352215.5402376016,0.9972544015130134
138,1.805,537590.0,2.0186,1017.0,4.568,0,100440.0,-2267100000000000.0,187.35,,10.088,1.9878,0,0,807623.7383304877,575174.4977990544,6353.639803425321,352109.2998409025,0.9972517190363691
139,1.7877,532860.0,2.0289,1010.0,3.2437,0,99021.0,-2.2424e+16,186.49,,10.161,2.0609,0,0,809055.0221098453,572298.8937587466,6353.088647130715,352100.7058068046,0.9972452688067305
140,1.7718,528380.0,2.0372,1003.2,2.217,0,97754.0,-4.0421e+16,185.76,,10.234,2.134,0,0,809073.4173568524,569173.6207258063,6352.842525735191,352019.23854805995,0.997241960816571
141,1.7609,524710.0,2.0387,996.94,2.1916,0,96998.0,-5.1155e+16,185.47,,10.307,2.2071,0,0,804697.1224682792,565530.9295518147,6353.531768309575,351705.73474832874,0.9972479331687292
142,1.7534,522160.0,2.0397,992.64,1.9796,0,96474.0,-5.8588e+16,185.25,,10.38,2.2802,0,0,801599.7441774242,562979.5811598594,6353.911556389373,351445.51631436043,0.9972511531647924
143,1.7548,522340.0,2.0395,993.12,1.3094,0,96522.0,-5.7912e+16,185.2,,10.453,2.3533,0,0,801748.3126397213,563158.8466803335,6353.481002795585,351317.9603568108,0.9972471309663398
144,1.7561,522520.0,2.0392,993.61,0.63918,0,96569.0,-5.7236e+16,185.15,,10.526,2.4264,0,0,801763.9027338218,563282.1848854278,6353.053539408615,351174.7732553083,0.9972431319487497
145,1.7574,522700.0,2.0389,994.09,-0.031035,0,96617.0,-5.6561e+16,185.1,,10.599,2.4995,0,0,801787.5927578053,563411.2203729564,6352.622974043246,351031.6091040105,0.9972390990490064
146,1.7624,523930.0,2.0362,996.06,-0.85942,0,96982.0,-5.1374e+16,185.28,,10.673,2.5726,0,0,801445.471971647,564181.9587596414,6352.510815342334,350950.5419465406,0.9972382813268378
147,1.7725,526680.0,2.0302,1000.1,-1.9155,0,97805.0,-3.9695e+16,185.78,,10.746,2.6457,0,0,800744.9457514004,565934.1039547096,6352.799036628259,350960.2135737514,0.997241586497603
148,1.7889,531110.0,2.0208,1006.8,-3.032,0,99121.0,-2.0997e+16,186.55,,10.819,2.7188,0,0,799754.1670684048,568747.5558903195,6353.122831367005,350945.31367439375,0.9972456744935119
149,1.8125,537540.0,2.0076,1016.4,-4.22,0,101020.0,6003400000000000.0,187.65,,10.892,2.7919,0,0,798540.7178017009,572811.1877799344,6353.58936407438,350950.59267340857,0.9972517759496258
150,1.8508,548040.0,1.9881,1032.3,-4.5894,0,104070.0,4.9237e+16,189.3,,10.965,2.865,0,0,798135.451584565,579791.5003449281,6353.839409874047,350984.27625568927,0.9972573032819179
151,1.911,564480.0,1.9589,1057.0,-4.4376,0,108860.0,1.1732e+17,191.79,,11.038,2.9381,0,0,797947.1895872268,590522.5200106906,6354.033558039119,351026.3807866855,0.9972651483283503
152,1.9842,584350.0,1.9239,1086.2,-3.9714,0,114810.0,2.0178e+17,194.79,,11.111,3.0112,0,0,797243.2859967736,602965.5281511727,6354.332367556457,351038.83399057214,0.9972771031545039
153,2.0656,606360.0,1.8861,1118.0,-3.5594,0,121520.0,2.97e+17,198.07,,11.184,3.0843,0,0,796082.6050920017,615969.182447402,6354.788535899087,351046.79561805277,0.9972937528911108
154,2.1542,630150.0,1.8465,1151.5,-2.47,0,128960.0,4.0271e+17,201.55,,11.257,3.1574,0,0,794973.7781676418,629475.3056783108,6355.210092750563,351049.37193363486,0.9973136180658773
155,2.2372,652440.0,1.8115,1182.3,-1.8246,0,136010.0,5.029e+17,204.69,,11.33,3.2305,0,0,794718.7867441339,641786.9795226457,6355.439331487161,351094.8351588455,0.9973326658925262
156,2.2971,668450.0,1.7885,1204.5,-2.1165,0,141060.0,5.7457e+17,206.75,,11.404,3.3036,0,0,795819.3858341515,650799.2789184891,6354.995300630882,351083.63399786386,0.9973411895369674
157,2.3436,680580.0,1.7681,1220.2,-2.1383,0,145170.0,6.3294e+17,208.56,,11.477,3.3767,0,0,793989.1136142914,656406.4867847521,6355.510161626716,351026.2875983649,0.9973575610712345
158,2.3729,688450.0,1.7571,1230.8,-2.0007,0,147700.0,6.6886e+17,209.58,,11.55,3.4498,0,0,794452.1599409323,660585.9661414949,6355.438509320114,351060.73316311464,0.9973639444588774
159,2.3952,694600.0,1.7504,1239.5,-1.8511,0,149550.0,6.951e+17,210.22,,11.623,3.5229,0,0,796273.68965423,664405.1984531044,6354.900156316208,351108.8699962847,0.9973637508147806
160,2.4067,698160.0,1.7478,1244.7,-1.7549,0,150520.0,7.0884e+17,210.57,,11.696,3.596,0,0,798287.5725278883,666979.3867934613,6354.703974405322,351296.96672090795,0.9973645553160891
161,2.4137,700660.0,1.747,1248.4,-1.6809,0,151120.0,7.1741e+17,210.81,,11.769,3.6691,0,0,800499.0317222893,669102.5538739184,6354.703913049203,351576.085365808,0.9973663069948244
162,2.4128,700640.0,1.7479,1248.5,-1.1146,0,151040.0,7.1633e+17,210.78,,11.842,3.7422,0,0,801166.5267119509,669350.3171158764,6354.713640949866,351663.5388945243,0.9973661725942736
163,2.4091,699750.0,1.7494,1247.4,-0.37821,0,150730.0,7.1192e+17,210.66,,11.915,3.8153,0,0,801340.9031974161,668978.5239083203,6354.733329427077,351692.20699581085,0.997365468542827
164,2.4055,698870.0,1.7509,1246.2,0.35813,0,150420.0,7.075e+17,210.55,,11.988,3.8884,0,0,801512.3692081633,668603.5530312338,6354.803570631515,351737.6947045477,0.9973652849364761
165,2.4019,697980.0,1.7525,1245.1,1.0945,0,150110.0,7.0309e+17,210.43,,12.062,3.9615,0,0,801802.2761605909,668291.9566504105,6354.825142839301,351781.55404210126,0.9973646047066246
166,2.3894,694680.0,1.7575,1240.8,1.7528,0,149010.0,6.8742e+17,209.97,,12.135,4.0346,0,0,801982.9892581529,666708.9415062332,6354.739127375956,351775.0649451297,0.9973605473921453
167,2.3744,690690.0,1.7635,1235.6,2.3893,0,147680.0,6.6859e+17,209.42,,12.208,4.1077,0,0,802093.3116914185,664712.5887102941,6354.681053729362,351769.20939719246,0.9973561576555982
168,2.3513,684540.0,1.7726,1227.4,2.8779,0,145680.0,6.4009e+17,208.59,,12.281,4.1808,0,0,802241.739050494,661653.1306494137,6354.611248101825,351764.15988993715,0.997349830753515
169,2.3263,677850.0,1.7824,1218.5,3.3294,0,143500.0,6.0917e+17,207.69,,12.354,4.2539,0,0,802100.9416559965,658090.9306887762,6354.604197204422,351744.03558751434,0.9973437692715146
170,2.2937,669130.0,1.7955,1206.7,3.6399,0,140670.0,5.6908e+17,206.5,,12.427,4.327,0,0,802125.0948228325,653474.273954296,6354.559452402682,351731.8622380838,0.9973357483576403
171,2.254,658500.0,1.8116,1192.3,3.9376,0,137270.0,5.2071e+17,205.05,,12.5,4.4001,0,0,802199.82971231,647792.5975721603,6354.516723817567,351726.7425151984,0.9973265504729752
172,2.209,646450.0,1.8304,1175.7,3.944,0,133420.0,4.6613e+17,203.36,,12.573,4.4732,0,0,802431.4244773131,641216.0550228233,6354.380168374194,351709.46284093364,0.9973157028041926
173,2.1623,633850.0,1.8499,1158.1,3.8621,0,129480.0,4.1014e+17,201.62,,12.646,4.5463,0,0,802345.9347083389,634075.7471020026,6354.369245510322,351694.9902879209,0.9973064207555679
174,2.1151,621160.0,1.8704,1140.3,3.7718,0,125520.0,3.5385e+17,199.8,,12.719,4.6194,0,0,802669.6214021841,626838.3376181701,6354.186854125787,351673.7096000363,0.9972959555646478
175,2.0685,608570.0,1.8908,1122.2,3.6684,0,121650.0,2.9896e+17,198.01,,12.792,4.6925,0,0,802714.5966182939,619367.4165301704,6354.152325868428,351667.62878186844,0.9972877441184369
176,2.0216,595840.0,1.9117,1103.8,3.5691,0,117800.0,2.443e+17,196.2,,12.866,4.7656,0,0,802748.064488546,611660.0100945724,6354.177765320733,351680.4871162311,0.9972807687792299
177,1.9786,584100.0,1.9308,1086.5,3.514,0,114320.0,1.9477e+17,194.53,,12.939,4.8387,0,0,802339.4304431586,604253.5939052904,6354.216242674916,351642.1569614529,0.9972751627202183
178,1.9379,573030.0,1.9494,1070.0,3.5299,0,111050.0,1.4844e+17,192.94,,13.012,4.9118,0,0,802120.2139909794,597157.8200458033,6354.321922341719,351650.4921240442,0.9972710692740806
179,1.8965,561750.0,1.9689,1053.1,3.5802,0,107750.0,1.0157e+17,191.3,,13.085,4.9849,0,0,802130.4888569828,589880.3133092967,6354.426128212836,351687.2113036132,0.9972674286474064
180,1.8524,549720.0,1.9904,1034.9,3.5382,0,104250.0,5.184e+16,189.48,,13.158,5.058,0,0,802369.0347007528,582005.0960235443,6354.3153112634545,351679.56097414833,0.9972620534302705
181,1.8051,536800.0,2.0152,1015.4,3.3635,0,100480.0,-1711700000000000.0,187.41,,13.231,5.1311,0,0,803694.9923676784,573653.7209600154,6353.855153237113,351689.84838888823,0.9972537997791899
182,1.7574,523570.0,2.0385,994.79,3.193,0,96803.0,-5.3919e+16,185.46,,13.304,5.2042,0,0,802832.8648187871,564295.779710109,6354.076980947332,351656.890182014,0.9972529344761523
183,1.7143,511550.0,2.0593,975.71,3.7882,0,93551.0,-1.001e+17,183.74,,13.377,5.2773,0,0,801378.6308832332,555488.5552069112,6354.561521177177,351638.553490755,0.9972555451688083
184,1.671,499620.0,2.0825,956.87,3.9722,0,90259.0,-1.4685e+17,181.86,,13.45,5.3504,0,0,801617.1355054373,546981.1514464644,6354.529855598441,351657.83348752744,0.9972540074558575
185,1.6259,487140.0,2.1077,937.05,4.0988,0,86846.0,-1.9531e+17,179.84,,13.524,5.4235,0,0,802195.6051024382,537972.9728581868,6354.3877761631675,351682.3693254925,0.9972522405419115
186,1.5813,474720.0,2.1326,917.0,4.0499,0,83528.0,-2.4243e+17,177.85,,13.597,5.4966,0,0,802097.0168805553,528650.5673283587,6354.411606100384,351678.0605367235,0.9972528878406142
187,1.538,462690.0,2.1586,897.57,4.4574,0,80312.0,-2.881e+17,175.81,,13.67,5.5697,0,0,803145.4392104995,519708.36231954035,6354.099683764209,351703.9142062006,0.997251358027082
188,1.4928,450020.0,2.186,876.82,4.2072,0,77001.0,-3.3512e+17,173.67,,13.743,5.6428,0,0,803687.924056163,509959.60679298505,6353.893858415999,351702.1195856976,0.9972518403869681
189,1.4473,437240.0,2.2137,855.59,4.239,0,73735.0,-3.8149e+17,171.53,,13.816,5.7159,0,0,803623.7159719038,499780.4849058539,6353.899686893071,351696.0333957928,0.9972552542031067
190,1.4058,425530.0,2.2402,836.01,4.1309,0,70775.0,-4.2353e+17,169.51,,13.889,5.789,0,0,803962.5587617068,490363.4427339342,6353.774142253063,351695.9180851554,0.9972581651374943
191,1.3664,414340.0,2.2641,816.87,4.4211,0,68061.0,-4.6207e+17,167.7,,13.962,5.8621,0,0,802546.9293933223,480901.61681609205,6354.249208531066,351679.4726508647,0.9972668891676213
192,1.3319,404620.0,2.2867,800.21,4.4517,0,65686.0,-4.9579e+17,166.05,,14.035,5.9352,0,0,802373.4985684844,472734.10569995944,6354.538340987482,351755.9543585321,0.9972741023164226
193,1.2977,394980.0,2.3096,783.58,4.7162,0,63364.0,-5.2877e+17,164.39,,14.108,6.0083,0,0,802192.9518310609,464527.85413897724,6354.801449199285,351822.7004138862,0.9972816588939966
194,1.2649,385650.0,2.333,767.41,4.7869,0,61141.0,-5.6034e+17,162.7,,14.181,6.0814,0,0,802850.6310386617,456700.8400610395,6354.682812615565,351865.13730159414,0.9972864028495226
195,1.2327,376470.0,2.3564,751.48,4.7484,0,58957.0,-5.9136e+17,161.02,,14.254,6.1545,0,0,802968.313216311,448638.93365155836,6354.713571536944,351890.40833005094,0.9972930417370186
196,1.2012,367480.0,2.3801,735.75,4.6889,0,56859.0,-6.2114e+17,159.33,,14.328,6.2276,0,0,803559.5014740658,440815.4630767338,6354.523040757144,351899.9550577492,0.9972982803936102
197,1.1702,358580.0,2.4039,720.11,4.6208,0,54797.0,-6.5042e+17,157.65,,14.401,6.3007,0,0,803693.937274365,432789.37890589336,6354.491634141333,351906.17339229345,0.9973054811150349
198,1.14,349910.0,2.4279,704.74,4.5348,0,52825.0,-6.7844e+17,155.98,,14.474,6.3738,0,0,804289.4458566039,425030.2722176888,6354.322328568537,351923.4171719956,0.9973119412730408
199,1.1103,341350.0,2.452,689.5,4.4402,0,50895.0,-7.0583e+17,154.32,,14.547,6.4469,0,0,804530.9945379791,417139.9981018483,6354.270663979957,351936.1826508539,0.997319952066258
200,1.0816,333070.0,2.4759,674.65,4.3362,0,49063.0,-7.3185e+17,152.69,,14.62,6.52,0,0,804947.0733854843,409499.71984437946,6354.135740486957,351942.5251208299,0.9973275774962522
201,1.0536,324950.0,2.4997,660.02,4.2269,0,47285.0,-7.571e+17,151.08,,14.693,6.5931,0,0,805008.2587173654,401807.7455912694,6354.095198093466,351936.4123916575,0.9973364368305248
202,1.0267,317120.0,2.5233,645.81,4.1328,0,45599.0,-7.8105e+17,149.5,,14.766,6.6662,0,0,805275.8530253408,394381.6371265209,6353.964792545748,351925.6304313007,0.9973447960121569
203,1.0005,309480.0,2.5467,631.88,4.0486,0,43972.0,-8.0415e+17,147.96,,14.839,6.7393,0,0,805242.8509703468,386971.14143147215,6354.00728147725,351935.9445089926,0.9973548989261357
204,0.97534,302170.0,2.5704,618.49,3.9824,0,42425.0,-8.2612e+17,146.42,,14.912,6.8124,0,0,805965.0165559818,379926.3158144208,6353.782069922791,351949.9067873867,0.9973630632457653
205,0.95111,295120.0,2.5941,605.53,3.9305,0,40940.0,-8.4721e+17,144.9,,14.986,6.8855,0,0,806800.3521166678,373026.50233775174,6353.530018891425,351968.8329925301,0.9973712908948639
206,0.92841,288490.0,2.6172,593.32,3.8395,0,39556.0,-8.6685e+17,143.43,,15.059,6.9586,0,0,807850.4729072984,366496.8926510368,6353.156604283351,351973.2298121467,0.997378513363223
207,0.90718,282280.0,2.6397,581.85,3.7107,0,38271.0,-8.851e+17,142.02,,15.132,7.0317,0,0,809218.3159157025,360371.645860616,6352.70680422712,351991.15317833785,0.9973850149269468
208,0.88637,276110.0,2.6597,570.28,3.7199,0,37058.0,-9.0233e+17,140.75,,15.205,7.1048,0,0,808103.8132323355,353969.4248029872,6352.9483500556,351934.0593137322,0.9973968447526721
209,0.86606,269970.0,2.6768,558.6,3.8914,0,35928.0,-9.1837e+17,139.66,,15.278,7.1779,0,0,804374.5114165327,347370.89386554586,6354.079739295643,351851.58063728607,0.9974152343737072
210,0.84834,264680.0,2.6936,548.53,3.9802,0,34931.0,-9.3253e+17,138.62,,15.351,7.251,0,0,802527.6044572083,341761.5871074037,6354.680707850482,351823.76734093117,0.9974287469229545
211,0.83436,260570.0,2.71,540.78,3.9502,0,34125.0,-9.4398e+17,137.65,,15.424,7.3241,0,0,804006.6740839544,337738.397976431,6354.321827058004,351887.7168281736,0.9974335655154539
212,0.82039,256470.0,2.7263,533.03,3.9201,0,33318.0,-9.5543e+17,136.68,,15.497,7.3972,0,0,804870.9691503076,333523.5414219587,6354.086520304082,351916.2258290214,0.9974396179558042
213,0.80641,252370.0,2.7427,525.28,3.89,0,32512.0,-9.6689e+17,135.71,,15.57,7.4703,0,0,805389.9523770615,329181.7280655484,6353.964504647503,351939.8489560047,0.9974468076335606
214,0.79264,248310.0,2.7592,517.59,3.8637,0,31722.0,-9.781e+17,134.73,,15.643,7.5434,0,0,805919.7642929989,324863.3645407874,6353.7446000288055,351931.4847945366,0.9974534076441544
215,0.77938,244380.0,2.776,510.09,3.8468,0,30976.0,-9.8869e+17,133.76,,15.717,7.6165,0,0,807437.9931243821,320903.724261156,6353.308409300796,351973.2688160103,0.9974582398624858
216,0.76611,240440.0,2.7928,502.58,3.8299,0,30230.0,-9.9929e+17,132.79,,15.79,7.6896,0,0,808465.5386594229,316789.5643073379,6352.990374524991,351993.58415708115,0.9974642484756953
217,0.75285,236500.0,2.8096,495.08,3.813,0,29483.0,-1.0099e+18,131.81,,15.863,7.7627,0,0,808949.252500619,312508.68653018516,6352.7293284255375,351965.2084595851,0.9974709983696233
218,0.73964,232580.0,2.8265,487.58,3.7938,0,28743.0,-1.0204e+18,130.83,,15.936,7.8358,0,0,809207.5300400332,308165.20060020615,6352.529442592701,351929.45924558246,0.9974784307756236
219,0.72665,228700.0,2.8445,480.11,3.7624,0,28033.0,-1.0305e+18,129.83,,16.009,7.9089,0,0,811116.6761542807,304209.45423917635,6351.988685458828,351983.6112488765,0.9974833355907724
220,0.71367,224820.0,2.8624,472.64,3.731,0,27323.0,-1.0406e+18,128.83,,16.082,7.982,0,0,812355.4533150621,300072.26785612106,6351.577384793521,351997.89229537884,0.9974895120340009
221,0.70069,220950.0,2.8804,465.17,3.6996,0,26613.0,-1.0506e+18,127.83,,16.155,8.0551,0,0,813138.9689156365,295791.9658268911,6351.30464398961,352002.5173924284,0.9974970275783074
222,0.68771,217070.0,2.8983,457.7,3.668,0,25904.0,-1.0607e+18,126.82,,16.228,8.1282,0,0,813221.194908407,291338.6890559049,6351.086618037198,351938.55022628076,0.9975052685532848
223,0.67493,213240.0,2.9183,450.25,3.6128,0,25220.0,-1.0704e+18,125.75,,16.301,8.2013,0,0,816040.4357581651,287394.6978150771,6350.232603309676,351997.7167284428,0.9975089721835282
224,0.66216,209410.0,2.9383,442.8,3.5577,0,24536.0,-1.0801e+18,124.68,,16.374,8.2744,0,0,818226.264957741,283273.5179937346,6349.52247195281,352026.4344921414,0.9975140877035807
225,0.64938,205580.0,2.9583,435.35,3.5025,0,23852.0,-1.0899e+18,123.6,,16.448,8.3475,0,0,819738.8704542724,278973.0427020362,6348.882955347654,351995.4845220907,0.9975201025205801
226,0.6366,201750.0,2.9782,427.91,3.4473,0,23169.0,-1.0996e+18,122.53,,16.521,8.4206,0,0,820449.5553817331,274485.539555169,6348.481321140993,351946.40243313817,0.9975281902567474
227,0.62506,198240.0,2.9952,420.96,3.3915,0,22590.0,-1.1078e+18,121.64,,16.594,8.4937,0,0,820622.272199135,270560.99643494526,6348.427340466402,351949.30792658543,0.9975373791283871
228,0.61373,194780.0,3.0116,414.09,3.3355,0,22029.0,-1.1157e+18,120.78,,16.667,8.5668,0,0,820158.7092725402,266619.38995844376,6348.528676505545,351926.6838452916,0.9975476315796924
229,0.6024,191320.0,3.028,407.22,3.2796,0,21468.0,-1.1237e+18,119.93,,16.74,8.6399,0,0,819135.0220741461,262552.0655799736,6348.857466856672,351912.33850953216,0.9975597335448197
230,0.59108,187860.0,3.0444,400.36,3.2237,0,20907.0,-1.1317e+18,119.07,,16.813,8.713,0,0,817524.8899126826,258357.8129414065,6349.249911086707,351847.03708240774,0.9975725414288286
231,0.58167,184980.0,3.0583,394.6,3.298,0,20451.0,-1.1382e+18,118.36,,16.886,8.7861,0,0,816455.6490722372,254944.572938243,6349.589915694218,351830.46696990635,0.9975832979461305
232,0.57318,182380.0,3.071,389.36,3.4342,0,20046.0,-1.1439e+18,117.72,,16.959,8.8592,0,0,815578.823127983,251894.24022261097,6349.901183057714,351827.7867370562,0.9975930715492948
233,0.56469,179770.0,3.0837,384.13,3.5705,0,19642.0,-1.1497e+18,117.08,,17.032,8.9323,0,0,814393.8783566965,248784.44859396006,6350.288123609328,351812.5148933759,0.9976034903602143
234,0.55619,177160.0,3.0964,378.89,3.7068,0,19237.0,-1.1554e+18,116.43,,17.105,9.0054,0,0,812806.6507832295,245589.54928911553,6350.69596134287,351754.1575723052,0.9976142216784505
235,0.54827,174740.0,3.1094,374.03,3.7524,0,18858.0,-1.1608e+18,115.79,,17.179,9.0785,0,0,812319.8717112176,242699.33175429408,6350.882087147169,351756.94464094733,0.9976230963046386
236,0.54093,172510.0,3.1227,369.55,3.7069,0,18506.0,-1.1658e+18,115.15,,17.252,9.1516,0,0,813026.8434651081,240132.10390786006,6350.721418180712,351790.17414644,0.9976292513870971
237,0.53359,170280.0,3.136,365.06,3.6614,0,18154.0,-1.1708e+18,114.52,,17.325,9.2247,0,0,813419.6836729067,237498.90756168004,6350.72743192066,351841.0183398604,0.9976366713123562
238,0.52624,168050.0,3.1493,360.58,3.6159,0,17802.0,-1.1758e+18,113.88,,17.398,9.2978,0,0,813486.2313987002,234799.23510688992,6350.7224066350345,351847.573961884,0.9976441705288499
239,0.51887,165810.0,3.1631,356.07,3.5798,0,17449.0,-1.1808e+18,113.22,,17.471,9.3709,0,0,813765.2712862898,232089.32660062035,6350.633921139676,351852.1244305759,0.9976512990598286
240,0.51144,163540.0,3.1783,351.5,3.5667,0,17095.0,-1.1858e+18,112.5,,17.544,9.444,0,0,815314.0126478431,229488.9440814945,6350.093542476214,351860.4089366962,0.9976556461093191
241,0.50401,161270.0,3.1935,346.93,3.5536,0,16740.0,-1.1908e+18,111.79,,17.617,9.5171,0,0,816439.2912491589,226798.20127424345,6349.749358575132,351882.6788994191,0.9976614991300479
242,0.49658,159000.0,3.2087,342.36,3.5404,0,16386.0,-1.1959e+18,111.07,,17.69,9.5902,0,0,817220.3467614065,224043.30623047092,6349.385115579949,351855.3846567458,0.9976673923791527
243,0.48913,156720.0,3.224,337.77,3.5233,0,16032.0,-1.2009e+18,110.35,,17.763,9.6633,0,0,817711.8857013355,221223.37990479168,6349.116181667547,351824.6557705245,0.9976741082333187
244,0.48143,154350.0,3.2401,332.95,3.4636,0,15680.0,-1.2059e+18,109.62,,17.836,9.7364,0,0,818834.2770516718,218454.98172825493,6348.815062520631,351860.8082996577,0.9976807698421853
245,0.47372,151980.0,3.2562,328.14,3.4039,0,15328.0,-1.2109e+18,108.89,,17.91,9.8095,0,0,819513.2229080505,215603.57647616367,6348.617922890986,351877.4878972487,0.9976883146491857
246,0.46602,149610.0,3.2723,323.32,3.3442,0,14976.0,-1.2159e+18,108.16,,17.983,9.8826,0,0,819728.3284321369,212668.4625837997,6348.531116580282,351874.4752454943,0.9976967830890692
