,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
538,1.707,465260.0,1.1263,645.16,-8.7334,0,137330.0,5.2158e+17,270.87,,39.328,31.228,0,0,302557.2065034879,0.9993437826218531
539,1.7178,468210.0,1.1261,649.16,-8.6289,0,138210.0,5.3412e+17,270.9,,39.401,31.301,0,0,304423.4005457375,0.9993401319567219
540,1.7286,471160.0,1.1259,653.17,-8.5243,0,139100.0,5.4666e+17,270.93,,39.474,31.374,0,0,306310.7239362797,0.9993364407780926
541,1.7394,474110.0,1.1257,657.17,-8.4198,0,139980.0,5.592e+17,270.96,,39.547,31.447,0,0,308175.10090317624,0.9993328037759945
542,1.7502,477060.0,1.1255,661.18,-8.3152,0,140860.0,5.7174e+17,270.99,,39.62,31.52,0,0,310038.5724299194,0.9993291735773637
543,1.761,480010.0,1.1253,665.18,-8.2107,0,141750.0,5.8428e+17,271.02,,39.693,31.593,0,0,311923.1588702098,0.9993255029787622
544,1.7718,482960.0,1.1252,669.19,-8.1061,0,142630.0,5.9683e+17,271.05,,39.766,31.666,0,0,313822.8624385395,0.9993218864157659
545,1.7817,485720.0,1.125,672.91,-7.9524,0,143450.0,6.0853e+17,271.09,,39.84,31.74,0,0,315551.761084505,0.99931873912974
546,1.7874,487500.0,1.125,675.22,-7.5521,0,143980.0,6.1602e+17,271.21,,39.913,31.813,0,0,316718.3634127656,0.9993184062689512
547,1.7932,489280.0,1.1249,677.53,-7.1517,0,144510.0,6.2352e+17,271.33,,39.986,31.886,0,0,317846.4316693687,0.9993180855722268
548,1.7989,491070.0,1.1249,679.84,-6.7514,0,145040.0,6.3102e+17,271.45,,40.059,31.959,0,0,319012.90290271596,0.9993177770046234
549,1.8046,492850.0,1.1249,682.15,-6.3511,0,145560.0,6.3852e+17,271.57,,40.132,32.032,0,0,320157.36919925595,0.9993175270235312
550,1.8104,494630.0,1.1249,684.46,-5.9508,0,146090.0,6.4601e+17,271.7,,40.205,32.105,0,0,321323.8458692171,0.9993174239026824
551,1.8161,496410.0,1.1249,686.77,-5.5505,0,146620.0,6.5351e+17,271.82,,40.278,32.178,0,0,322490.3324712426,0.9993171516937914
552,1.8219,498200.0,1.1248,689.08,-5.1502,0,147150.0,6.6101e+17,271.94,,40.351,32.251,0,0,323617.58526408055,0.9993168914738241
553,1.8276,499980.0,1.1248,691.4,-4.7499,0,147680.0,6.6851e+17,272.06,,40.424,32.324,0,0,324783.94073899335,0.9993166432083337
554,1.8333,501760.0,1.1248,693.71,-4.3496,0,148200.0,6.76e+17,272.18,,40.497,32.397,0,0,325928.29338660184,0.9993164525868138
555,1.8391,503540.0,1.1248,696.02,-3.9493,0,148730.0,6.835e+17,272.3,,40.571,32.471,0,0,327094.65905039286,0.9993162279769299
556,1.8404,504170.0,1.1255,697.03,-3.575,0,148870.0,6.854e+17,272.35,,40.644,32.544,0,0,327680.73809446127,0.9993165057708444
557,1.8391,504120.0,1.1267,697.29,-3.2156,0,148770.0,6.8405e+17,272.37,,40.717,32.617,0,0,327937.26322733256,0.9993173267774016
558,1.8379,504070.0,1.1278,697.55,-2.8563,0,148680.0,6.8271e+17,272.38,,40.79,32.69,0,0,328176.1624439741,0.9993179189594869
559,1.8366,504030.0,1.129,697.81,-2.4969,0,148580.0,6.8137e+17,272.39,,40.863,32.763,0,0,328432.8389014524,0.9993185563616737
560,1.8353,503980.0,1.1302,698.07,-2.1376,0,148490.0,6.8003e+17,272.41,,40.936,32.836,0,0,328711.7330819092,0.9993193305241052
561,1.8341,503930.0,1.1313,698.33,-1.7783,0,148390.0,6.7869e+17,272.42,,41.009,32.909,0,0,328928.6876648023,0.9993199672540348
562,1.8328,503890.0,1.1325,698.59,-1.4189,0,148300.0,6.7735e+17,272.43,,41.082,32.982,0,0,329207.7818595374,0.9993205583007039
563,1.8316,503840.0,1.1337,698.85,-1.0596,0,148200.0,6.7601e+17,272.45,,41.155,33.055,0,0,329464.752243732,0.9993213765238378
564,1.8303,503800.0,1.1348,699.11,-0.70029,0,148110.0,6.7467e+17,272.46,,41.228,33.128,0,0,329704.07895496354,0.9993219669345634
565,1.8291,503750.0,1.136,699.37,-0.34095,0,148020.0,6.7333e+17,272.47,,41.301,33.201,0,0,329983.4834809192,0.9993225571020135
566,1.8277,503660.0,1.1373,699.6,0.013791,0,147900.0,6.7171e+17,272.47,,41.375,33.275,0,0,330236.0399578106,0.999323101530837
567,1.8208,501900.0,1.1413,698.8,0.20901,0,147120.0,6.6058e+17,272.03,,41.448,33.348,0,0,330090.9344325428,0.9993186669513854
568,1.8139,500140.0,1.1453,697.99,0.40423,0,146330.0,6.4944e+17,271.59,,41.521,33.421,0,0,329914.0314271378,0.9993143113883677
569,1.8071,498380.0,1.1494,697.18,0.59946,0,145550.0,6.383e+17,271.15,,41.594,33.494,0,0,329790.1824929794,0.9993099429051575
570,1.8002,496630.0,1.1534,696.37,0.79469,0,144770.0,6.2717e+17,270.71,,41.667,33.567,0,0,329616.7740167232,0.9993056078587434
571,1.7934,494870.0,1.1574,695.57,0.9899,0,143980.0,6.1603e+17,270.28,,41.74,33.64,0,0,329410.7705120261,0.9993015374900397
572,1.7865,493110.0,1.1615,694.76,1.1851,0,143200.0,6.049e+17,269.84,,41.813,33.713,0,0,329257.6173577849,0.9992972714408562
573,1.7796,491360.0,1.1655,693.95,1.3804,0,142410.0,5.9376e+17,269.4,,41.886,33.786,0,0,329031.4072655976,0.9992930894346327
574,1.7728,489600.0,1.1695,693.14,1.5756,0,141630.0,5.8263e+17,268.96,,41.959,33.859,0,0,328818.06066126475,0.9992888940072246
575,1.7659,487840.0,1.1736,692.34,1.7708,0,140840.0,5.7149e+17,268.52,,42.033,33.932,0,0,328610.87526065053,0.9992847847024864
576,1.7591,486090.0,1.1776,691.53,1.966,0,140060.0,5.6036e+17,268.08,,42.106,34.006,0,0,328376.64655668545,0.9992806617838166
577,1.7516,484180.0,1.1821,690.58,2.1122,0,139220.0,5.4837e+17,267.6,,42.179,34.079,0,0,328188.93606408616,0.9992761496099796
578,1.7429,482010.0,1.1873,689.38,2.1668,0,138260.0,5.3478e+17,267.07,,42.252,34.152,0,0,327981.5933656223,0.9992713872895312
579,1.7342,479830.0,1.1926,688.17,2.2214,0,137300.0,5.2119e+17,266.53,,42.325,34.225,0,0,327797.029898879,0.999266498450459
580,1.7255,477650.0,1.1978,686.96,2.276,0,136340.0,5.076e+17,265.99,,42.398,34.298,0,0,327555.64721920516,0.9992616678756095
581,1.7168,475470.0,1.2031,685.75,2.3306,0,135390.0,4.9401e+17,265.45,,42.471,34.371,0,0,327360.5365795079,0.999256841991592
582,1.7081,473290.0,1.2083,684.55,2.3852,0,134430.0,4.8042e+17,264.91,,42.544,34.444,0,0,327084.08170669054,0.9992521300256978
583,1.6994,471120.0,1.2136,683.34,2.4398,0,133470.0,4.6683e+17,264.37,,42.617,34.517,0,0,326829.0043317836,0.9992474791687996
584,1.6907,468940.0,1.2188,682.13,2.4944,0,132520.0,4.5324e+17,263.83,,42.69,34.59,0,0,326540.8235399967,0.9992428336367586
585,1.682,466760.0,1.2241,680.93,2.549,0,131560.0,4.3965e+17,263.3,,42.764,34.664,0,0,326248.8098626948,0.9992384926628669
586,1.6733,464580.0,1.2293,679.72,2.6035,0,130600.0,4.2606e+17,262.76,,42.837,34.737,0,0,325898.60626766254,0.9992340304513753
587,1.6646,462410.0,1.2346,678.51,2.6581,0,129650.0,4.1247e+17,262.22,,42.91,34.81,0,0,325593.4874005498,0.9992295742719205
588,1.6556,460160.0,1.2403,677.18,2.6963,0,128660.0,3.9851e+17,261.64,,42.983,34.883,0,0,325324.0328345931,0.9992246780410153
589,1.6464,457870.0,1.2464,675.77,2.7233,0,127660.0,3.843e+17,261.03,,43.056,34.956,0,0,325163.38344669,0.9992193542828477
590,1.6372,455580.0,1.2525,674.36,2.7504,0,126660.0,3.701e+17,260.41,,43.129,35.029,0,0,324979.8815773298,0.9992139160057085
591,1.628,453290.0,1.2586,672.95,2.7774,0,125660.0,3.5589e+17,259.8,,43.202,35.102,0,0,324773.1345145671,0.9992087375357569
592,1.6188,451000.0,1.2647,671.54,2.8045,0,124660.0,3.4169e+17,259.19,,43.275,35.175,0,0,324542.75696938357,0.9992036338911205
593,1.6096,448710.0,1.2707,670.13,2.8315,0,123660.0,3.2748e+17,258.58,,43.348,35.248,0,0,324249.7223745251,0.9991986064588663
594,1.6004,446420.0,1.2768,668.72,2.8586,0,122660.0,3.1327e+17,257.96,,43.421,35.321,0,0,323971.0263878203,0.999193468953123
595,1.5912,444130.0,1.2829,667.31,2.8856,0,121660.0,2.9907e+17,257.35,,43.494,35.395,0,0,323667.5619132088,0.9991885979596349
596,1.582,441840.0,1.289,665.9,2.9126,0,120660.0,2.8486e+17,256.74,,43.568,35.468,0,0,323338.9548210321,0.9991838074853265
597,1.5728,439550.0,1.2951,664.49,2.9397,0,119660.0,2.7066e+17,256.13,,43.641,35.541,0,0,322984.8330203932,0.9991790990096266
598,1.5636,437260.0,1.3012,663.08,2.9667,0,118660.0,2.5645e+17,255.52,,43.714,35.614,0,0,322604.82704969577,0.9991744740360174
599,1.5543,434950.0,1.3077,661.51,2.987,0,117660.0,2.4232e+17,254.87,,43.787,35.687,0,0,322350.74841489026,0.9991691786540027
600,1.545,432640.0,1.3144,659.9,3.0054,0,116670.0,2.2822e+17,254.2,,43.86,35.76,0,0,322172.71748251346,0.9991635180162429
601,1.5356,430330.0,1.3212,658.28,3.0237,0,115680.0,2.1412e+17,253.54,,43.933,35.833,0,0,322004.67715637345,0.9991581298396973
602,1.5263,428020.0,1.3279,656.67,3.042,0,114690.0,2.0002e+17,252.88,,44.006,35.906,0,0,321770.3608910432,0.9991528269184319
603,1.517,425710.0,1.3346,655.05,3.0604,0,113690.0,1.8592e+17,252.22,,44.079,35.979,0,0,321479.0091223281,0.9991476856381416
604,1.5077,423410.0,1.3413,653.44,3.0787,0,112700.0,1.7181e+17,251.56,,44.152,36.052,0,0,321186.5523306277,0.9991425596495586
605,1.4984,421100.0,1.348,651.82,3.097,0,111710.0,1.5771e+17,250.89,,44.226,36.125,0,0,320864.49385953275,0.9991373333815641
606,1.4891,418790.0,1.3547,650.21,3.1153,0,110710.0,1.4361e+17,250.23,,44.299,36.199,0,0,320483.45333536004,0.9991324682565397
607,1.4798,416480.0,1.3614,648.59,3.1337,0,109720.0,1.2951e+17,249.57,,44.372,36.272,0,0,320100.70522450295,0.9991276206490909
608,1.4705,414170.0,1.3681,646.97,3.152,0,108730.0,1.154e+17,248.91,,44.445,36.345,0,0,319687.0955980171,0.999122869369473
609,1.4612,411860.0,1.3748,645.36,3.1703,0,107730.0,1.013e+17,248.25,,44.518,36.418,0,0,319212.565843212,0.999118297891181
610,1.452,409560.0,1.3818,643.54,3.1635,0,106770.0,8.7665e+16,247.56,,44.591,36.491,0,0,318935.78279985726,0.9991129212151934
611,1.4428,407270.0,1.3889,641.69,3.1529,0,105820.0,7.4098e+16,246.86,,44.664,36.564,0,0,318694.3461024447,0.9991073608237119
612,1.4337,404980.0,1.396,639.84,3.1424,0,104860.0,6.053e+16,246.17,,44.737,36.637,0,0,318390.8791232709,0.9991021707695599
613,1.4245,402690.0,1.4031,637.99,3.1318,0,103910.0,4.6962e+16,245.48,,44.81,36.71,0,0,318085.4403384075,0.9990969913780683
614,1.4153,400400.0,1.4102,636.13,3.1213,0,102950.0,3.3394e+16,244.79,,44.883,36.783,0,0,317716.5891901497,0.9990919966495373
615,1.4061,398110.0,1.4173,634.28,3.1107,0,102000.0,1.9827e+16,244.09,,44.956,36.856,0,0,317345.37958394084,0.9990868199657759
616,1.397,395810.0,1.4243,632.43,3.1002,0,101040.0,6259500000000000.0,243.4,,45.03,36.93,0,0,316873.3412328275,0.9990820288717427
617,1.3878,393520.0,1.4314,630.58,3.0897,0,100090.0,-7308300000000000.0,242.71,,45.103,37.003,0,0,316434.7652070687,0.9990772519037793
618,1.3786,391230.0,1.4385,628.73,3.0791,0,99130.0,-2.0875e+16,242.02,,45.176,37.076,0,0,315930.0363044712,0.9990726737688855
619,1.3695,388940.0,1.4456,626.88,3.0686,0,98175.0,-3.4443e+16,241.32,,45.249,37.149,0,0,315406.15768799314,0.9990679633791604
620,1.3603,386650.0,1.4527,625.03,3.058,0,97219.0,-4.8011e+16,240.63,,45.322,37.222,0,0,314843.6581528132,0.9990635695419215
621,1.3516,384450.0,1.4598,623.04,3.0235,0,96334.0,-6.0575e+16,239.94,,45.395,37.295,0,0,314477.1373883049,0.9990585983680086
622,1.343,382260.0,1.4669,621.03,2.9862,0,95458.0,-7.3026e+16,239.24,,45.468,37.368,0,0,314107.6438631524,0.9990534381655024
623,1.3344,380070.0,1.474,619.02,2.9489,0,94581.0,-8.5477e+16,238.55,,45.541,37.441,0,0,313702.3252156637,0.9990485805832002
624,1.3257,377890.0,1.4811,617.01,2.9116,0,93704.0,-9.7928e+16,237.86,,45.614,37.514,0,0,313264.0522195139,0.9990438217346749
625,1.3171,375700.0,1.4883,615.0,2.8744,0,92827.0,-1.1038e+17,237.16,,45.688,37.588,0,0,312827.1914390552,0.999038965872381
626,1.3085,373510.0,1.4954,612.99,2.8371,0,91950.0,-1.2283e+17,236.47,,45.761,37.661,0,0,312321.6990230918,0.9990344108242492
627,1.2998,371320.0,1.5025,610.98,2.7998,0,91073.0,-1.3528e+17,235.78,,45.834,37.734,0,0,311782.0898485557,0.9990299613195333
628,1.2912,369140.0,1.5096,608.97,2.7625,0,90197.0,-1.4773e+17,235.08,,45.907,37.807,0,0,311211.42464645853,0.9990254098494881
629,1.2826,366950.0,1.5167,606.96,2.7253,0,89320.0,-1.6018e+17,234.39,,45.98,37.88,0,0,310602.45989671943,0.9990211780602355
630,1.274,364760.0,1.5239,604.95,2.688,0,88443.0,-1.7263e+17,233.7,,46.053,37.953,0,0,309992.2142065026,0.9990170590412797
631,1.2653,362570.0,1.531,602.94,2.6507,0,87566.0,-1.8509e+17,233.0,,46.126,38.026,0,0,309312.1693203602,0.9990128551988462
632,1.2575,360580.0,1.5378,600.96,2.6219,0,86790.0,-1.961e+17,232.34,,46.199,38.099,0,0,308854.68713961693,0.9990084189011161
633,1.2499,358620.0,1.5447,598.98,2.5945,0,86032.0,-2.0687e+17,231.68,,46.272,38.172,0,0,308465.2894148115,0.9990038654275202
634,1.2423,356660.0,1.5515,597.0,2.567,0,85274.0,-2.1764e+17,231.03,,46.345,38.245,0,0,308012.8675107082,0.9989996005413624
635,1.2346,354710.0,1.5583,595.02,2.5396,0,84516.0,-2.2841e+17,230.37,,46.419,38.319,0,0,307530.78457756323,0.998995223755425
636,1.227,352750.0,1.5651,593.04,2.5122,0,83757.0,-2.3917e+17,229.72,,46.492,38.392,0,0,307015.09321272245,0.9989911523331905
637,1.2193,350790.0,1.5719,591.06,2.4848,0,82999.0,-2.4994e+17,229.06,,46.565,38.465,0,0,306472.7843581544,0.9989869602914528
638,1.2117,348830.0,1.5787,589.08,2.4574,0,82241.0,-2.6071e+17,228.4,,46.638,38.538,0,0,305899.9308300003,0.998982863396698
639,1.2041,346870.0,1.5855,587.1,2.43,0,81483.0,-2.7147e+17,227.75,,46.711,38.611,0,0,305296.24615177826,0.9989790672193041
640,1.1964,344920.0,1.5924,585.12,2.4026,0,80725.0,-2.8224e+17,227.09,,46.784,38.684,0,0,304693.9337534248,0.9989751673578687
641,1.1888,342960.0,1.5992,583.14,2.3752,0,79966.0,-2.9301e+17,226.44,,46.857,38.757,0,0,304023.7243657155,0.9989715860974697
642,1.1811,341000.0,1.606,581.16,2.3478,0,79208.0,-3.0378e+17,225.78,,46.93,38.83,0,0,303325.55464082863,0.9989678921439542
643,1.1745,339280.0,1.6122,579.33,2.3096,0,78559.0,-3.13e+17,225.19,,47.003,38.903,0,0,302823.45781707,0.9989643032692938
644,1.1682,337660.0,1.6182,577.55,2.2674,0,77950.0,-3.2165e+17,224.62,,47.076,38.976,0,0,302387.99358860287,0.99896067012091
645,1.1619,336030.0,1.6243,575.77,2.2252,0,77341.0,-3.3029e+17,224.05,,47.149,39.049,0,0,301961.95618933695,0.9989571052966392
646,1.1556,334400.0,1.6303,574.0,2.1829,0,76732.0,-3.3894e+17,223.47,,47.223,39.123,0,0,301481.392187257,0.9989534039773642
647,1.1494,332780.0,1.6363,572.22,2.1407,0,76123.0,-3.4759e+17,222.9,,47.296,39.196,0,0,300978.0814535974,0.9989499794573008
648,1.1431,331150.0,1.6423,570.45,2.0985,0,75514.0,-3.5624e+17,222.33,,47.369,39.269,0,0,300451.83186364843,0.9989466273635331
649,1.1368,329530.0,1.6483,568.67,2.0563,0,74905.0,-3.6488e+17,221.76,,47.442,39.342,0,0,299902.461776739,0.998943349109149
650,1.1305,327900.0,1.6543,566.9,2.0141,0,74296.0,-3.7353e+17,221.19,,47.515,39.415,0,0,299329.78988815856,0.9989401461321098
651,1.1242,326270.0,1.6604,565.12,1.9719,0,73687.0,-3.8218e+17,220.62,,47.588,39.488,0,0,298764.66037217283,0.9989370198957256
652,1.1179,324650.0,1.6664,563.35,1.9297,0,73078.0,-3.9083e+17,220.05,,47.661,39.561,0,0,298144.70276228356,0.99893397188914
653,1.1117,323020.0,1.6724,561.57,1.8875,0,72469.0,-3.9948e+17,219.48,,47.734,39.634,0,0,297500.8992385357,0.9989310036278258
654,1.1065,321690.0,1.6775,560.1,1.8402,0,71972.0,-4.0653e+17,218.99,,47.807,39.707,0,0,297019.98824910325,0.9989281224135564
655,1.1024,320610.0,1.6819,558.88,1.7885,0,71575.0,-4.1217e+17,218.58,,47.881,39.78,0,0,296723.5378490097,0.9989254699649952
656,1.0983,319540.0,1.6862,557.67,1.7368,0,71177.0,-4.1782e+17,218.17,,47.954,39.854,0,0,296381.25279143325,0.9989228660391688
657,1.0942,318460.0,1.6905,556.46,1.685,0,70780.0,-4.2346e+17,217.76,,48.027,39.927,0,0,296032.01461616886,0.9989202810262003
658,1.09,317380.0,1.6949,555.24,1.6333,0,70382.0,-4.2911e+17,217.35,,48.1,40.0,0,0,295697.69782393903,0.9989177457696922
659,1.0859,316300.0,1.6992,554.03,1.5816,0,69985.0,-4.3476e+17,216.94,,48.173,40.073,0,0,295325.9732173957,0.9989152301863333
660,1.0818,315230.0,1.7035,552.82,1.5299,0,69587.0,-4.404e+17,216.53,,48.246,40.146,0,0,294938.7311925643,0.998912765622647
661,1.0777,314150.0,1.7079,551.6,1.4782,0,69189.0,-4.4605e+17,216.12,,48.319,40.219,0,0,294570.11813768424,0.9989103372432804
662,1.0736,313070.0,1.7122,550.39,1.4265,0,68792.0,-4.5169e+17,215.71,,48.392,40.292,0,0,294164.2437807147,0.9989079297208451
663,1.0694,312000.0,1.7165,549.18,1.3748,0,68394.0,-4.5734e+17,215.3,,48.465,40.365,0,0,293742.6148931342,0.9989055751704015
664,1.0653,310920.0,1.7209,547.96,1.3231,0,67997.0,-4.6299e+17,214.89,,48.538,40.438,0,0,293343.46430508955,0.998903242295378
665,1.062,310060.0,1.7248,547.06,1.2731,0,67665.0,-4.677e+17,214.52,,48.612,40.512,0,0,293065.93854551046,0.9989007434745558
666,1.061,309830.0,1.7274,547.05,1.2282,0,67520.0,-4.6976e+17,214.26,,48.685,40.585,0,0,293207.5367647748,0.9988975627384854
667,1.06,309590.0,1.7301,547.03,1.1833,0,67374.0,-4.7182e+17,214.0,,48.758,40.658,0,0,293372.29545762314,0.9988943964214733
668,1.059,309350.0,1.7328,547.02,1.1385,0,67229.0,-4.7388e+17,213.74,,48.831,40.731,0,0,293539.2531322599,0.9988912118465295
669,1.058,309120.0,1.7354,547.01,1.0936,0,67084.0,-4.7594e+17,213.48,,48.904,40.804,0,0,293674.4764766925,0.9988880253412316
670,1.057,308880.0,1.7381,547.0,1.0487,0,66939.0,-4.78e+17,213.21,,48.977,40.877,0,0,293837.12569198577,0.998884621441077
671,1.0561,308650.0,1.7407,546.98,1.0038,0,66794.0,-4.8006e+17,212.95,,49.05,40.95,0,0,293968.07074210275,0.9988814305956989
672,1.0551,308410.0,1.7434,546.97,0.95893,0,66649.0,-4.8212e+17,212.69,,49.123,41.023,0,0,294126.4033857279,0.9988782378806329
673,1.0541,308170.0,1.7461,546.96,0.91405,0,66504.0,-4.8418e+17,212.43,,49.196,41.096,0,0,294282.55004889803,0.9988750433170878
674,1.0531,307940.0,1.7487,546.94,0.86916,0,66359.0,-4.8624e+17,212.17,,49.269,41.169,0,0,294407.0060736732,0.9988718469265395
675,1.0521,307700.0,1.7514,546.93,0.82428,0,66214.0,-4.883e+17,211.9,,49.342,41.243,0,0,294558.75843409006,0.998868430487952
676,1.0511,307460.0,1.7541,546.92,0.7794,0,66069.0,-4.9036e+17,211.64,,49.416,41.316,0,0,294708.3122528028,0.9988652299609068
677,1.0514,307510.0,1.7556,547.31,0.69081,0,66023.0,-4.9101e+17,211.43,,49.489,41.389,0,0,294944.6799668745,0.9988614185936191
678,1.0519,307570.0,1.7571,547.73,0.59795,0,65986.0,-4.9153e+17,211.22,,49.562,41.462,0,0,295221.07712265884,0.9988574404622841
679,1.0523,307640.0,1.7586,548.16,0.50509,0,65950.0,-4.9205e+17,211.01,,49.635,41.535,0,0,295501.8471403561,0.9988534325550377
680,1.0528,307710.0,1.76,548.59,0.41224,0,65913.0,-4.9257e+17,210.8,,49.708,41.608,0,0,295748.543477768,0.9988494294815129
681,1.0533,307780.0,1.7615,549.01,0.31938,0,65877.0,-4.9309e+17,210.59,,49.781,41.681,0,0,296029.10825747397,0.9988453963851546
682,1.0537,307850.0,1.763,549.44,0.22653,0,65840.0,-4.9361e+17,210.38,,49.854,41.754,0,0,296305.0784812184,0.9988413681572225
683,1.0542,307910.0,1.7645,549.86,0.13367,0,65803.0,-4.9413e+17,210.17,,49.927,41.827,0,0,296580.93917279725,0.998837327307473
684,1.0546,307980.0,1.7659,550.29,0.040816,0,65767.0,-4.9465e+17,209.97,,50.0,41.9,0,0,296831.686313827,0.9988334805952128
685,1.0551,308050.0,1.7674,550.72,-0.052041,0,65730.0,-4.9517e+17,209.76,,50.074,41.973,0,0,297107.3233014976,0.9988294150027861
686,1.0556,308120.0,1.7689,551.14,-0.1449,0,65694.0,-4.9569e+17,209.55,,50.147,42.047,0,0,297387.37415789394,0.9988253187671015
687,1.056,308190.0,1.7703,551.57,-0.23776,0,65657.0,-4.9621e+17,209.34,,50.22,42.12,0,0,297633.2376188993,0.9988212274861119
688,1.0574,308510.0,1.77,552.15,-0.38055,0,65738.0,-4.9505e+17,209.33,,50.293,42.193,0,0,297911.5340548737,0.9988195477313202
689,1.0596,309120.0,1.7678,552.91,-0.57694,0,65946.0,-4.921e+17,209.54,,50.366,42.266,0,0,298201.6317377526,0.9988205905707404
690,1.0619,309720.0,1.7656,553.66,-0.77333,0,66154.0,-4.8915e+17,209.75,,50.439,42.339,0,0,298488.46105444245,0.9988216452538153
691,1.0642,310330.0,1.7634,554.42,-0.96971,0,66362.0,-4.862e+17,209.96,,50.512,42.412,0,0,298772.0301136765,0.9988227116935634
692,1.0664,310940.0,1.7612,555.17,-1.1661,0,66569.0,-4.8325e+17,210.16,,50.585,42.485,0,0,299047.8419379108,0.9988235810047664
693,1.0687,311540.0,1.759,555.93,-1.3625,0,66777.0,-4.803e+17,210.37,,50.658,42.558,0,0,299324.9246862484,0.9988246707860295
694,1.071,312150.0,1.7568,556.68,-1.5589,0,66985.0,-4.7735e+17,210.58,,50.731,42.631,0,0,299598.7715115421,0.9988257720681606
695,1.0732,312750.0,1.7546,557.43,-1.7552,0,67192.0,-4.7441e+17,210.79,,50.804,42.704,0,0,299864.9288933865,0.9988269022060058
696,1.0755,313360.0,1.7524,558.19,-1.9516,0,67400.0,-4.7146e+17,211.0,,50.878,42.778,0,0,300132.3380260202,0.9988280261657776
697,1.0778,313960.0,1.7502,558.94,-2.148,0,67608.0,-4.6851e+17,211.2,,50.951,42.851,0,0,300396.5218020265,0.9988289356927719
698,1.08,314570.0,1.7479,559.7,-2.3444,0,67816.0,-4.6556e+17,211.41,,51.024,42.924,0,0,300627.3887554889,0.99883008223215
699,1.0823,315170.0,1.7457,560.45,-2.5408,0,68023.0,-4.6261e+17,211.62,,51.097,42.997,0,0,300880.71263656527,0.9988312570180613
700,1.0878,316600.0,1.7409,562.24,-2.7784,0,68516.0,-4.5561e+17,212.05,,51.17,43.07,0,0,301604.4361559666,0.9988325195631531
701,1.0934,318050.0,1.736,564.06,-3.0171,0,69017.0,-4.4849e+17,212.49,,51.243,43.143,0,0,302316.02438106097,0.9988339365820834
702,1.099,319500.0,1.7311,565.88,-3.2559,0,69518.0,-4.4137e+17,212.93,,51.316,43.216,0,0,303010.3598629055,0.9988354190498406
703,1.1046,320950.0,1.7262,567.69,-3.4947,0,70019.0,-4.3426e+17,213.36,,51.389,43.289,0,0,303687.5266800986,0.998836741222948
704,1.1102,322400.0,1.7213,569.51,-3.7334,0,70521.0,-4.2714e+17,213.8,,51.462,43.362,0,0,304351.96396475553,0.9988383354878451
705,1.1158,323850.0,1.7163,571.33,-3.9722,0,71022.0,-4.2003e+17,214.24,,51.535,43.436,0,0,304964.14708295185,0.998840009006119
706,1.1214,325300.0,1.7114,573.15,-4.2109,0,71523.0,-4.1291e+17,214.68,,51.609,43.509,0,0,305590.2998216593,0.998841744278558
707,1.127,326750.0,1.7065,574.97,-4.4497,0,72024.0,-4.058e+17,215.11,,51.682,43.582,0,0,306199.6763102706,0.9988433163055075
708,1.1326,328200.0,1.7016,576.78,-4.6885,0,72525.0,-3.9868e+17,215.55,,51.755,43.655,0,0,306792.4003111876,0.9988451726199673
709,1.1382,329650.0,1.6967,578.6,-4.9272,0,73026.0,-3.9157e+17,215.99,,51.828,43.728,0,0,307368.55686300906,0.998847088050251
710,1.1438,331100.0,1.6918,580.42,-5.166,0,73527.0,-3.8445e+17,216.43,,51.901,43.801,0,0,307928.24409947166,0.9988490617381878
711,1.1513,333030.0,1.6855,582.75,-5.388,0,74208.0,-3.7478e+17,216.99,,51.974,43.874,0,0,308777.13592081564,0.9988509861783387
712,1.1618,335710.0,1.677,585.9,-5.5832,0,75177.0,-3.6102e+17,217.76,,52.047,43.947,0,0,310083.8334656751,0.9988533078668058
713,1.1724,338400.0,1.6684,589.05,-5.7785,0,76145.0,-3.4727e+17,218.54,,52.12,44.02,0,0,311298.681164707,0.9988560776380496
714,1.1829,341090.0,1.6599,592.2,-5.9737,0,77114.0,-3.3351e+17,219.31,,52.193,44.093,0,0,312494.64760732354,0.998858813953221
715,1.1934,343780.0,1.6513,595.34,-6.169,0,78083.0,-3.1976e+17,220.08,,52.267,44.167,0,0,313603.52876242925,0.9988617502121416
716,1.2039,346460.0,1.6428,598.49,-6.3642,0,79051.0,-3.06e+17,220.85,,52.34,44.24,0,0,314687.06360882765,0.9988648958669829
717,1.2145,349150.0,1.6343,601.64,-6.5594,0,80020.0,-2.9225e+17,221.62,,52.413,44.313,0,0,315721.3714444526,0.9988682172633426
718,1.225,351840.0,1.6257,604.79,-6.7547,0,80988.0,-2.785e+17,222.39,,52.486,44.386,0,0,316665.7582073787,0.9988717382007315
719,1.2355,354520.0,1.6172,607.94,-6.9499,0,81957.0,-2.6474e+17,223.16,,52.559,44.459,0,0,317595.13965711294,0.9988754261049307
720,1.2461,357210.0,1.6087,611.08,-7.1452,0,82926.0,-2.5099e+17,223.93,,52.632,44.532,0,0,318473.02251640515,0.9988792906468444
721,1.2566,359900.0,1.6001,614.23,-7.3404,0,83894.0,-2.3723e+17,224.71,,52.705,44.605,0,0,319262.2282589502,0.9988835614402158
