,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,Ptot,Z
359,1.5402,397020.0,0.57224,319.65,-15.62,0,145440.0,6.3677e+17,317.91,,26.243,18.143,0,0,181632.51486024514,0.999929673621536
360,1.5342,395960.0,0.58595,325.35,-15.342,0,144450.0,6.2271e+17,316.96,,26.316,18.216,0,0,182286.53642311651,0.9999212137935887
361,1.5282,394910.0,0.59966,331.06,-15.065,0,143460.0,6.0866e+17,316.0,,26.389,18.289,0,0,182973.58924428307,0.999912666172772
362,1.5222,393850.0,0.61337,336.77,-14.787,0,142470.0,5.9461e+17,315.05,,26.462,18.362,0,0,183693.52257220683,0.9999042208694824
363,1.5163,392800.0,0.62708,342.47,-14.509,0,141480.0,5.8055e+17,314.1,,26.535,18.435,0,0,184446.20128791957,0.9998957842194208
364,1.5103,391740.0,0.6408,348.18,-14.231,0,140490.0,5.665e+17,313.15,,26.608,18.508,0,0,185233.02489003562,0.999887356983122
365,1.5043,390690.0,0.65451,353.88,-13.953,0,139500.0,5.5245e+17,312.19,,26.681,18.581,0,0,186050.82364102447,0.9998788426435509
366,1.4983,389630.0,0.66822,359.59,-13.676,0,138510.0,5.384e+17,311.24,,26.755,18.655,0,0,186900.95571776142,0.9998704360145353
367,1.4922,388560.0,0.68194,365.26,-13.396,0,137520.0,5.2425e+17,310.29,,26.828,18.728,0,0,187784.93276423568,0.9998620411946584
368,1.4837,386860.0,0.69584,369.5,-13.049,0,136270.0,5.0653e+17,309.18,,26.901,18.801,0,0,188371.77098903083,0.9998523469830575
369,1.4752,385160.0,0.70974,373.75,-12.701,0,135020.0,4.888e+17,308.08,,26.974,18.874,0,0,188982.88661331456,0.9998427862961006
370,1.4667,383470.0,0.72364,377.99,-12.353,0,133770.0,4.7107e+17,306.97,,27.047,18.947,0,0,189617.7758212384,0.9998331621728164
371,1.4582,381770.0,0.73754,382.24,-12.006,0,132520.0,4.5334e+17,305.87,,27.12,19.02,0,0,190275.90220416686,0.9998236763434087
372,1.4497,380070.0,0.75144,386.48,-11.658,0,131280.0,4.3561e+17,304.76,,27.193,19.093,0,0,190971.2890190675,0.9998141156809613
373,1.4411,378370.0,0.76535,390.73,-11.311,0,130030.0,4.1788e+17,303.66,,27.266,19.166,0,0,191676.29946992418,0.9998047112874214
374,1.4326,376670.0,0.77925,394.97,-10.963,0,128780.0,4.0015e+17,302.55,,27.339,19.239,0,0,192401.09220004216,0.99979524860833
375,1.4241,374980.0,0.79315,399.22,-10.615,0,127530.0,3.8242e+17,301.45,,27.413,19.312,0,0,193146.8762095591,0.9997859343357071
376,1.4156,373280.0,0.80705,403.46,-10.268,0,126280.0,3.6469e+17,300.35,,27.486,19.386,0,0,193913.05169198176,0.9997766684901929
377,1.4061,371290.0,0.82076,406.57,-9.9195,0,124960.0,3.4595e+17,299.19,,27.559,19.459,0,0,194552.51356231797,0.9997669553808113
378,1.3961,369180.0,0.83438,409.21,-9.5711,0,123610.0,3.2677e+17,298.01,,27.632,19.532,0,0,195141.37270603,0.9997571495182325
379,1.3861,367080.0,0.84801,411.85,-9.2227,0,122260.0,3.076e+17,296.82,,27.705,19.605,0,0,195744.3613934591,0.9997473035189435
380,1.3762,364970.0,0.86163,414.48,-8.8744,0,120910.0,2.8843e+17,295.64,,27.778,19.678,0,0,196356.56344868822,0.999737630867842
381,1.3662,362860.0,0.87526,417.12,-8.526,0,119560.0,2.6926e+17,294.46,,27.851,19.751,0,0,196981.18014147942,0.9997280295638383
382,1.3563,360760.0,0.88888,419.76,-8.1776,0,118210.0,2.5009e+17,293.28,,27.924,19.824,0,0,197613.12412116776,0.9997185026846898
383,1.3463,358650.0,0.90251,422.39,-7.8292,0,116860.0,2.3092e+17,292.1,,27.997,19.897,0,0,198255.6522916891,0.9997090533988517
384,1.3364,356540.0,0.91613,425.03,-7.4808,0,115510.0,2.1175e+17,290.92,,28.07,19.97,0,0,198903.49061174688,0.9996996849682508
385,1.3264,354440.0,0.92976,427.66,-7.1324,0,114160.0,1.9258e+17,289.74,,28.143,20.043,0,0,199559.95016521026,0.9996904007511509
386,1.3163,352280.0,0.94318,429.84,-6.8053,0,112820.0,1.7356e+17,288.56,,28.217,20.117,0,0,200192.41373673093,0.9996811762187141
387,1.306,350010.0,0.95617,431.05,-6.5231,0,111510.0,1.5487e+17,287.38,,28.29,20.19,0,0,200784.76477137668,0.9996719531570591
388,1.2956,347740.0,0.96916,432.26,-6.2408,0,110190.0,1.3617e+17,286.2,,28.363,20.263,0,0,201360.5030559722,0.9996628458580394
389,1.2853,345470.0,0.98216,433.47,-5.9586,0,108870.0,1.1748e+17,285.02,,28.436,20.336,0,0,201938.62313079074,0.9996538299265895
390,1.2749,343200.0,0.99515,434.68,-5.6764,0,107560.0,9.8786e+16,283.84,,28.509,20.409,0,0,202532.21079106914,0.9996448763137723
391,1.2646,340930.0,1.0081,435.89,-5.3942,0,106240.0,8.0093e+16,282.66,,28.582,20.482,0,0,203095.3464041941,0.9996360530822176
392,1.2542,338670.0,1.0211,437.1,-5.112,0,104920.0,6.14e+16,281.48,,28.655,20.555,0,0,203664.78564491254,0.9996273326283935
393,1.2439,336400.0,1.0341,438.32,-4.8297,0,103610.0,4.2707e+16,280.3,,28.728,20.628,0,0,204244.13350341856,0.9996186824550517
394,1.2335,334130.0,1.0471,439.53,-4.5475,0,102290.0,2.4014e+16,279.12,,28.801,20.701,0,0,204790.11774840194,0.9996101784934494
395,1.2232,331860.0,1.0601,440.74,-4.2653,0,100970.0,5321100000000000.0,277.94,,28.875,20.774,0,0,205318.23161219523,0.9996017897780933
396,1.2131,329580.0,1.0724,440.99,-4.0593,0,99748.0,-1.2105e+16,276.78,,28.948,20.848,0,0,205853.6747714997,0.9995933535170994
397,1.2031,327300.0,1.0847,441.11,-3.8641,0,98533.0,-2.935e+16,275.63,,29.021,20.921,0,0,206383.06535121752,0.9995851029728726
398,1.193,325020.0,1.0969,441.23,-3.6689,0,97319.0,-4.6595e+16,274.47,,29.094,20.994,0,0,206866.42356944078,0.9995768346167699
399,1.183,322730.0,1.1092,441.34,-3.4738,0,96104.0,-6.3841e+16,273.32,,29.167,21.067,0,0,207346.72200164633,0.9995687925059523
400,1.1729,320450.0,1.1214,441.46,-3.2786,0,94890.0,-8.1086e+16,272.17,,29.24,21.14,0,0,207775.50842733114,0.9995608564039765
401,1.1629,318170.0,1.1337,441.58,-3.0835,0,93676.0,-9.8331e+16,271.01,,29.313,21.213,0,0,208198.41883067324,0.9995529172120172
402,1.1529,315890.0,1.1459,441.7,-2.8883,0,92461.0,-1.1558e+17,269.86,,29.386,21.286,0,0,208560.3144897429,0.9995452188787767
403,1.1428,313610.0,1.1581,441.82,-2.6931,0,91247.0,-1.3282e+17,268.7,,29.459,21.359,0,0,208888.51541202955,0.9995375205061526
404,1.1328,311330.0,1.1704,441.94,-2.498,0,90032.0,-1.5007e+17,267.55,,29.532,21.432,0,0,209201.52584425683,0.9995300733496612
405,1.123,309090.0,1.1823,441.78,-2.3304,0,88871.0,-1.6656e+17,266.42,,29.605,21.505,0,0,209500.01421846982,0.9995227094499417
406,1.1137,306920.0,1.1936,441.13,-2.2109,0,87801.0,-1.8175e+17,265.34,,29.679,21.579,0,0,209825.07636905488,0.9995155684796035
407,1.1044,304750.0,1.2049,440.49,-2.0915,0,86732.0,-1.9693e+17,264.25,,29.752,21.652,0,0,210117.95114570193,0.9995084056107683
408,1.0952,302580.0,1.2162,439.84,-1.9721,0,85663.0,-2.1212e+17,263.17,,29.825,21.725,0,0,210374.6944595343,0.99950147057679
409,1.0859,300410.0,1.2275,439.2,-1.8527,0,84593.0,-2.273e+17,262.09,,29.898,21.798,0,0,210591.26717968995,0.9994946531013602
410,1.0766,298240.0,1.2388,438.55,-1.7333,0,83524.0,-2.4249e+17,261.0,,29.971,21.871,0,0,210771.09649443364,0.9994878233837705
411,1.0673,296060.0,1.2501,437.91,-1.6138,0,82455.0,-2.5768e+17,259.92,,30.044,21.944,0,0,210910.23033536636,0.999481234868654
412,1.0581,293890.0,1.2614,437.27,-1.4944,0,81385.0,-2.7286e+17,258.83,,30.117,22.017,0,0,211004.6094649383,0.9994746537026457
413,1.0488,291720.0,1.2728,436.62,-1.375,0,80316.0,-2.8805e+17,257.75,,30.19,22.09,0,0,211083.08568325656,0.9994683169263926
414,1.0395,289550.0,1.2841,435.98,-1.2556,0,79246.0,-3.0323e+17,256.67,,30.263,22.163,0,0,211088.65769585324,0.9994621195274241
415,1.0311,287560.0,1.2945,435.0,-1.1736,0,78313.0,-3.1648e+17,255.68,,30.337,22.236,0,0,211192.40363115218,0.9994562282447926
416,1.0229,285620.0,1.3046,433.92,-1.1018,0,77417.0,-3.2922e+17,254.72,,30.41,22.31,0,0,211285.27299880024,0.9994505530358885
417,1.0147,283680.0,1.3148,432.85,-1.0299,0,76520.0,-3.4195e+17,253.75,,30.483,22.383,0,0,211365.10092269586,0.9994448581308494
418,1.0066,281730.0,1.325,431.78,-0.95806,0,75623.0,-3.5468e+17,252.79,,30.556,22.456,0,0,211408.6326784124,0.9994393894297994
419,0.99838,279790.0,1.3351,430.71,-0.88621,0,74727.0,-3.6741e+17,251.83,,30.629,22.529,0,0,211393.0129984297,0.9994340179130788
420,0.9902,277850.0,1.3453,429.63,-0.81436,0,73830.0,-3.8015e+17,250.87,,30.702,22.602,0,0,211361.3135861639,0.9994287617844514
421,0.98203,275910.0,1.3555,428.56,-0.7425,0,72934.0,-3.9288e+17,249.91,,30.775,22.675,0,0,211293.4890745415,0.9994236091231238
422,0.97385,273960.0,1.3656,427.49,-0.67065,0,72037.0,-4.0561e+17,248.94,,30.848,22.748,0,0,211158.37850122136,0.999418451954319
423,0.96568,272020.0,1.3758,426.42,-0.5988,0,71140.0,-4.1834e+17,247.98,,30.921,22.821,0,0,211007.0717606374,0.9994135397642531
424,0.95772,270130.0,1.3858,425.33,-0.53217,0,70271.0,-4.3068e+17,247.04,,30.994,22.894,0,0,210849.53261657024,0.9994087699077736
425,0.9511,268510.0,1.3944,424.16,-0.49665,0,69567.0,-4.4068e+17,246.22,,31.068,22.968,0,0,210813.33481308538,0.9994042427284355
426,0.94448,266900.0,1.403,422.98,-0.46114,0,68863.0,-4.5068e+17,245.4,,31.141,23.041,0,0,210749.5327395421,0.9993997905940682
427,0.93786,265290.0,1.4116,421.81,-0.42562,0,68159.0,-4.6068e+17,244.58,,31.214,23.114,0,0,210657.64483723094,0.9993954155598486
428,0.93124,263680.0,1.4202,420.63,-0.39011,0,67455.0,-4.7068e+17,243.76,,31.287,23.187,0,0,210537.19261769528,0.9993911197288916
429,0.92462,262060.0,1.4288,419.46,-0.35459,0,66751.0,-4.8068e+17,242.94,,31.36,23.26,0,0,210387.70055812577,0.9993869052534521
430,0.918,260450.0,1.4374,418.28,-0.31907,0,66047.0,-4.9067e+17,242.11,,31.433,23.333,0,0,210208.69341392993,0.9993826444109267
431,0.91137,258840.0,1.446,417.11,-0.28356,0,65343.0,-5.0067e+17,241.29,,31.506,23.406,0,0,209999.70610462272,0.999378598969057
432,0.90475,257230.0,1.4546,415.93,-0.24804,0,64638.0,-5.1067e+17,240.47,,31.579,23.479,0,0,209757.0230854059,0.9993746513110147
433,0.89813,255610.0,1.4632,414.76,-0.21253,0,63934.0,-5.2067e+17,239.65,,31.652,23.552,0,0,209486.63944643544,0.9993707846569266
434,0.89266,254280.0,1.4709,413.8,-0.15482,0,63346.0,-5.2903e+17,238.92,,31.725,23.625,0,0,209357.85387196598,0.999367034243091
435,0.8887,253310.0,1.4772,413.14,-0.068108,0,62908.0,-5.3525e+17,238.3,,31.799,23.698,0,0,209378.77714506435,0.999363278594876
436,0.88474,252340.0,1.4835,412.48,0.018606,0,62470.0,-5.4146e+17,237.69,,31.872,23.772,0,0,209386.11051301763,0.9993596858055147
437,0.88078,251370.0,1.4898,411.82,0.10532,0,62033.0,-5.4768e+17,237.07,,31.945,23.845,0,0,209383.06902376338,0.9993559824538478
438,0.87683,250400.0,1.4961,411.15,0.19203,0,61595.0,-5.5389e+17,236.46,,32.018,23.918,0,0,209362.7776517147,0.9993524544751212
439,0.87287,249440.0,1.5025,410.49,0.27874,0,61157.0,-5.6011e+17,235.84,,32.091,23.991,0,0,209351.57557711934,0.9993488269709013
440,0.86891,248470.0,1.5088,409.83,0.36546,0,60720.0,-5.6632e+17,235.23,,32.164,24.064,0,0,209306.41016729907,0.9993453561741235
441,0.86495,247500.0,1.5151,409.16,0.45217,0,60282.0,-5.7254e+17,234.61,,32.237,24.137,0,0,209243.45667878372,0.9993417972211258
442,0.86099,246530.0,1.5214,408.5,0.53888,0,59844.0,-5.7875e+17,234.0,,32.31,24.21,0,0,209165.9948229679,0.9993384081110857
443,0.85703,245560.0,1.5277,407.84,0.62559,0,59407.0,-5.8497e+17,233.38,,32.383,24.283,0,0,209077.38525589983,0.9993349098540353
444,0.85508,245130.0,1.5329,407.86,0.75484,0,59143.0,-5.8871e+17,232.88,,32.456,24.356,0,0,209335.43594776306,0.999331117024413
445,0.85417,244980.0,1.5374,408.23,0.90624,0,58971.0,-5.9116e+17,232.45,,32.53,24.43,0,0,209754.5572907828,0.9993272314321358
446,0.85327,244830.0,1.5419,408.6,1.0576,0,58798.0,-5.9361e+17,232.01,,32.603,24.503,0,0,210167.34996554692,0.9993232127822235
447,0.85237,244690.0,1.5464,408.97,1.209,0,58626.0,-5.9605e+17,231.57,,32.676,24.576,0,0,210580.91881793374,0.9993191736112801
448,0.85147,244540.0,1.551,409.34,1.3604,0,58453.0,-5.985e+17,231.13,,32.749,24.649,0,0,211010.96446182267,0.999315137002436
449,0.85057,244390.0,1.5555,409.71,1.5118,0,58281.0,-6.0095e+17,230.7,,32.822,24.722,0,0,211418.86828595668,0.9993112181002632
450,0.84966,244240.0,1.56,410.08,1.6632,0,58108.0,-6.034e+17,230.26,,32.895,24.795,0,0,211820.24658390606,0.9993071641373205
451,0.84876,244090.0,1.5645,410.45,1.8146,0,57936.0,-6.0585e+17,229.82,,32.968,24.868,0,0,212222.34632311377,0.9993030892315918
452,0.84786,243950.0,1.569,410.82,1.966,0,57764.0,-6.083e+17,229.38,,33.041,24.941,0,0,212621.50861369562,0.9992990051799076
453,0.84696,243800.0,1.5736,411.19,2.1174,0,57591.0,-6.1075e+17,228.95,,33.114,25.014,0,0,213036.92341632806,0.9992950651082939
454,0.84682,243810.0,1.577,411.71,2.1546,0,57491.0,-6.1217e+17,228.59,,33.187,25.087,0,0,213445.47821457306,0.9992912085474637
455,0.84686,243860.0,1.5803,412.25,2.1658,0,57407.0,-6.1337e+17,228.24,,33.26,25.16,0,0,213889.8005291676,0.999287282378976
456,0.8469,243910.0,1.5835,412.79,2.177,0,57323.0,-6.1456e+17,227.9,,33.334,25.234,0,0,214310.63877921394,0.9992834839798239
457,0.84694,243970.0,1.5867,413.34,2.1883,0,57239.0,-6.1575e+17,227.55,,33.407,25.307,0,0,214730.90402765115,0.9992795283702839
458,0.84698,244020.0,1.5899,413.88,2.1995,0,57155.0,-6.1694e+17,227.21,,33.48,25.38,0,0,215150.59908950244,0.9992757016304071
459,0.84702,244070.0,1.5931,414.43,2.2107,0,57071.0,-6.1814e+17,226.86,,33.553,25.453,0,0,215569.70528638668,0.9992717162600171
460,0.84706,244120.0,1.5964,414.97,2.222,0,56987.0,-6.1933e+17,226.52,,33.626,25.526,0,0,216011.2513712749,0.9992678608714283
461,0.8471,244170.0,1.5996,415.52,2.2332,0,56903.0,-6.2052e+17,226.17,,33.699,25.599,0,0,216429.1823013135,0.9992638454157914
462,0.84714,244220.0,1.6028,416.06,2.2444,0,56819.0,-6.2171e+17,225.83,,33.772,25.672,0,0,216846.51182918384,0.9992599610660657
463,0.84718,244280.0,1.606,416.61,2.2557,0,56735.0,-6.229e+17,225.49,,33.845,25.745,0,0,217263.22656025883,0.9992560624365302
464,0.84821,244480.0,1.6084,417.4,2.1059,0,56712.0,-6.2324e+17,225.12,,33.918,25.818,0,0,217728.858453871,0.9992509010748832
465,0.84935,244700.0,1.6107,418.22,1.9395,0,56695.0,-6.2348e+17,224.76,,33.992,25.892,0,0,218194.8897469528,0.9992457786080602
466,0.85049,244930.0,1.6131,419.04,1.7731,0,56677.0,-6.2372e+17,224.39,,34.065,25.965,0,0,218680.6971679429,0.9992404896702444
467,0.85162,245150.0,1.6154,419.86,1.6066,0,56660.0,-6.2397e+17,224.03,,34.138,26.038,0,0,219147.715983498,0.9992353062302358
468,0.85276,245370.0,1.6177,420.67,1.4402,0,56643.0,-6.2421e+17,223.66,,34.211,26.111,0,0,219615.21153691236,0.9992299406832991
469,0.8539,245590.0,1.62,421.49,1.2737,0,56626.0,-6.2445e+17,223.29,,34.284,26.184,0,0,220083.18876103713,0.9992245426555096
470,0.85503,245820.0,1.6223,422.31,1.1073,0,56609.0,-6.2469e+17,222.93,,34.357,26.257,0,0,220551.6528084089,0.9992192654382275
471,0.85617,246040.0,1.6246,423.13,0.94082,0,56592.0,-6.2494e+17,222.56,,34.43,26.33,0,0,221020.59028181437,0.9992138026466363
472,0.8573,246260.0,1.6269,423.95,0.77438,0,56575.0,-6.2518e+17,222.2,,34.503,26.403,0,0,221490.01259565426,0.9992084620338118
473,0.85844,246490.0,1.6292,424.77,0.60793,0,56558.0,-6.2542e+17,221.83,,34.576,26.476,0,0,221959.90613723802,0.9992029335008219
474,0.86271,247610.0,1.6253,426.16,0.30536,0,56940.0,-6.1999e+17,222.21,,34.649,26.549,0,0,222543.59404478903,0.9992035181961907
475,0.86722,248800.0,1.6208,427.59,-0.0075779,0,57353.0,-6.1413e+17,222.64,,34.722,26.622,0,0,223096.7157062044,0.9992044956577752
476,0.87173,249990.0,1.6164,429.02,-0.32052,0,57766.0,-6.0827e+17,223.07,,34.796,26.696,0,0,223661.36070777563,0.9992055199674729
477,0.87623,251180.0,1.612,430.45,-0.63346,0,58178.0,-6.0241e+17,223.5,,34.869,26.769,0,0,224210.29279153276,0.9992066041183977
478,0.88074,252380.0,1.6075,431.88,-0.94641,0,58591.0,-5.9655e+17,223.93,,34.942,26.842,0,0,224727.45490227191,0.999207720138825
479,0.88525,253570.0,1.6031,433.31,-1.2593,0,59004.0,-5.9069e+17,224.36,,35.015,26.915,0,0,225256.64204440956,0.9992088811538923
480,0.88976,254760.0,1.5986,434.74,-1.5723,0,59416.0,-5.8483e+17,224.79,,35.088,26.988,0,0,225746.3283695319,0.9992100998368766
481,0.89427,255950.0,1.5942,436.18,-1.8852,0,59829.0,-5.7897e+17,225.23,,35.161,27.061,0,0,226252.19279314516,0.9992115048940867
482,0.89877,257150.0,1.5897,437.61,-2.1982,0,60242.0,-5.7311e+17,225.66,,35.234,27.134,0,0,226722.29547531437,0.9992127971196337
483,0.90328,258340.0,1.5853,439.04,-2.5111,0,60655.0,-5.6725e+17,226.09,,35.307,27.207,0,0,227205.07871207513,0.999214131970795
484,0.91243,260690.0,1.5766,441.65,-2.8,0,61513.0,-5.5505e+17,226.92,,35.38,27.28,0,0,228279.8004764459,0.9992160531163097
485,0.92219,263190.0,1.5673,444.41,-3.0857,0,62430.0,-5.4203e+17,227.79,,35.453,27.354,0,0,229376.18620483868,0.9992180372145296
486,0.93194,265700.0,1.558,447.17,-3.3715,0,63347.0,-5.2901e+17,228.67,,35.527,27.427,0,0,230419.70407459966,0.9992203751890666
487,0.9417,268200.0,1.5487,449.93,-3.6572,0,64264.0,-5.1599e+17,229.55,,35.6,27.5,0,0,231411.01737473026,0.999222905986311
488,0.95145,270700.0,1.5394,452.69,-3.943,0,65181.0,-5.0297e+17,230.43,,35.673,27.573,0,0,232350.79732539936,0.9992256244702924
489,0.96121,273200.0,1.53,455.45,-4.2287,0,66098.0,-4.8995e+17,231.31,,35.746,27.646,0,0,233214.20295547895,0.9992285256345709
490,0.97096,275710.0,1.5207,458.21,-4.5145,0,67015.0,-4.7693e+17,232.19,,35.819,27.719,0,0,234052.75613245976,0.9992316045986763
491,0.98072,278210.0,1.5114,460.97,-4.8002,0,67932.0,-4.6391e+17,233.07,,35.892,27.792,0,0,234841.80951852523,0.9992348566046552
492,0.99047,280710.0,1.5021,463.73,-5.086,0,68848.0,-4.5089e+17,233.95,,35.965,27.865,0,0,235578.62239538963,0.9992382880556602
493,1.0002,283220.0,1.4928,466.49,-5.3717,0,69765.0,-4.3787e+17,234.83,,36.038,27.938,0,0,236270.75880923055,0.9992418721478907
494,1.0144,286830.0,1.4805,470.03,-5.5151,0,71155.0,-4.1813e+17,236.03,,36.111,28.011,0,0,237705.48014061822,0.9992455392169982
495,1.03,290780.0,1.4673,473.8,-5.6163,0,72685.0,-3.9641e+17,237.32,,36.185,28.084,0,0,239262.8098434368,0.9992495119140089
496,1.0455,294730.0,1.4541,477.57,-5.7176,0,74214.0,-3.7469e+17,238.62,,36.258,28.158,0,0,240703.12974288996,0.9992540667291436
497,1.061,298680.0,1.4408,481.35,-5.8189,0,75744.0,-3.5297e+17,239.91,,36.331,28.231,0,0,242007.9302222171,0.9992588584182641
498,1.0765,302630.0,1.4276,485.12,-5.9201,0,77273.0,-3.3125e+17,241.21,,36.404,28.304,0,0,243227.60745923963,0.9992642005160519
499,1.092,306580.0,1.4144,488.89,-6.0214,0,78803.0,-3.0954e+17,242.5,,36.477,28.377,0,0,244343.77614031703,0.9992697504301676
500,1.1075,310530.0,1.4012,492.66,-6.1227,0,80332.0,-2.8782e+17,243.8,,36.55,28.45,0,0,245352.5807052458,0.9992758210246281
501,1.1231,314470.0,1.3879,496.43,-6.2239,0,81861.0,-2.661e+17,245.09,,36.623,28.523,0,0,246231.20794753084,0.9992820813612308
502,1.1386,318420.0,1.3747,500.2,-6.3252,0,83391.0,-2.4438e+17,246.38,,36.696,28.596,0,0,247041.57064489403,0.9992886638636348
503,1.1541,322370.0,1.3615,503.97,-6.4265,0,84920.0,-2.2266e+17,247.68,,36.769,28.669,0,0,247752.01861968086,0.9992957258899082
504,1.1712,326690.0,1.3485,507.71,-6.5473,0,86637.0,-1.9828e+17,248.96,,36.842,28.742,0,0,248966.43960612427,0.9993012769245248
505,1.1894,331280.0,1.3358,511.44,-6.6817,0,88484.0,-1.7206e+17,250.22,,36.916,28.816,0,0,250529.47721364148,0.9993058855362368
506,1.2076,335860.0,1.323,515.17,-6.816,0,90330.0,-1.4584e+17,251.48,,36.989,28.889,0,0,251945.89490915596,0.9993109238467519
507,1.2258,340440.0,1.3102,518.89,-6.9504,0,92176.0,-1.1962e+17,252.75,,37.062,28.962,0,0,253250.47492408133,0.9993165221274879
508,1.244,345020.0,1.2974,522.62,-7.0848,0,94023.0,-9.3398e+16,254.01,,37.135,29.035,0,0,254448.81906060473,0.999322352895517
509,1.2621,349600.0,1.2847,526.35,-7.2191,0,95869.0,-6.7177e+16,255.28,,37.208,29.108,0,0,255568.75894105897,0.9993287229016155
510,1.2803,354180.0,1.2719,530.08,-7.3535,0,97716.0,-4.0957e+16,256.54,,37.281,29.181,0,0,256558.14927409176,0.9993352985939796
511,1.2985,358760.0,1.2591,533.8,-7.4879,0,99562.0,-1.4736e+16,257.8,,37.354,29.254,0,0,257444.83815425384,0.9993422338501713
512,1.3167,363350.0,1.2463,537.53,-7.6222,0,101410.0,1.1485e+16,259.07,,37.427,29.327,0,0,258239.65093527082,0.9993496490491213
513,1.3349,367930.0,1.2336,541.26,-7.7566,0,103260.0,3.7705e+16,260.33,,37.5,29.4,0,0,258976.57897833892,0.9993572278540294
514,1.3526,372410.0,1.2226,545.01,-7.8712,0,105030.0,6.2898e+16,261.42,,37.573,29.473,0,0,259956.56966232197,0.9993630173999432
515,1.3694,376690.0,1.2151,548.83,-7.9472,0,106660.0,8.6087e+16,262.15,,37.646,29.546,0,0,261619.03634320875,0.9993644182875132
516,1.3861,380980.0,1.2076,552.64,-8.0233,0,108300.0,1.0928e+17,262.89,,37.72,29.62,0,0,263252.12929159985,0.9993661326576858
517,1.4029,385270.0,1.2001,556.45,-8.0993,0,109930.0,1.3247e+17,263.63,,37.793,29.693,0,0,264807.9433497485,0.9993681214196402
518,1.4196,389550.0,1.1926,560.26,-8.1753,0,111560.0,1.5566e+17,264.37,,37.866,29.766,0,0,266311.98207720055,0.9993703212156844
519,1.4364,393840.0,1.1851,564.07,-8.2514,0,113190.0,1.7885e+17,265.11,,37.939,29.839,0,0,267765.2194654613,0.9993727280473786
520,1.4531,398120.0,1.1775,567.88,-8.3274,0,114830.0,2.0204e+17,265.85,,38.012,29.912,0,0,269159.50623431173,0.9993752839063841
521,1.4699,402410.0,1.17,571.7,-8.4034,0,116460.0,2.2523e+17,266.59,,38.085,29.985,0,0,270513.71465068863,0.9993780941091255
522,1.4866,406700.0,1.1625,575.51,-8.4795,0,118090.0,2.4841e+17,267.33,,38.158,30.058,0,0,271820.12760256726,0.999381099771143
523,1.5034,410980.0,1.155,579.32,-8.5555,0,119730.0,2.716e+17,268.06,,38.231,30.131,0,0,273102.5957535447,0.9993840890121122
524,1.5201,415260.0,1.1476,583.14,-8.6308,0,121350.0,2.9468e+17,268.79,,38.304,30.204,0,0,274326.95345291856,0.9993873677964473
525,1.534,418960.0,1.1456,587.57,-8.6652,0,122560.0,3.1185e+17,268.99,,38.378,30.278,0,0,276392.62879250164,0.9993844757530876
526,1.5479,422660.0,1.1435,592.0,-8.6996,0,123770.0,3.2902e+17,269.19,,38.451,30.351,0,0,278412.9274186336,0.9993816375152256
527,1.5618,426360.0,1.1415,596.42,-8.7339,0,124980.0,3.4619e+17,269.39,,38.524,30.424,0,0,280455.1883200191,0.9993788528320627
528,1.5757,430060.0,1.1394,600.85,-8.7683,0,126190.0,3.6336e+17,269.59,,38.597,30.497,0,0,282451.6852313657,0.9993761214539737
529,1.5897,433760.0,1.1374,605.28,-8.8027,0,127400.0,3.8054e+17,269.79,,38.67,30.57,0,0,284470.7416342857,0.9993734431325013
530,1.6036,437460.0,1.1353,609.7,-8.8371,0,128610.0,3.9771e+17,269.99,,38.743,30.643,0,0,286443.6546973924,0.9993708176203495
531,1.6175,441160.0,1.1333,614.13,-8.8715,0,129820.0,4.1488e+17,270.19,,38.816,30.716,0,0,288439.7179649313,0.9993682446713782
532,1.6314,444860.0,1.1312,618.56,-8.9059,0,131020.0,4.3205e+17,270.39,,38.889,30.789,0,0,290367.09068620467,0.9993657720906898
533,1.6453,448560.0,1.1291,622.98,-8.9403,0,132230.0,4.4922e+17,270.59,,38.962,30.862,0,0,292304.9794863144,0.999363303275126
534,1.6592,452260.0,1.1271,627.41,-8.9747,0,133440.0,4.6639e+17,270.79,,39.035,30.935,0,0,294266.88818101137,0.9993608862919677
535,1.6712,455490.0,1.1262,631.58,-8.9259,0,134450.0,4.8066e+17,270.88,,39.108,31.008,0,0,296172.18692396913,0.9993576083102128
536,1.682,458440.0,1.126,635.58,-8.8278,0,135330.0,4.9322e+17,270.9,,39.182,31.082,0,0,298039.64538174873,0.9993537763527172
537,1.6928,461390.0,1.1258,639.59,-8.7297,0,136220.0,5.0577e+17,270.93,,39.255,31.155,0,0,299928.22547171585,0.9993500729411117
538,1.7037,464340.0,1.1256,643.6,-8.6316,0,137100.0,5.1832e+17,270.95,,39.328,31.228,0,0,301793.8664890249,0.9993462515368037
539,1.7145,467290.0,1.1254,647.61,-8.5335,0,137980.0,5.3088e+17,270.98,,39.401,31.301,0,0,303658.59754979674,0.9993426081059015
540,1.7253,470240.0,1.1252,651.62,-8.4354,0,138870.0,5.4343e+17,271.0,,39.474,31.374,0,0,305544.4443987058,0.9993387499741188
541,1.7361,473190.0,1.125,655.62,-8.3373,0,139750.0,5.5599e+17,271.03,,39.547,31.447,0,0,307407.3600139496,0.9993351191676381
